,electric_loadprofile,weather_region,weather_type,weather_year,p_pv,p_chp,e_bat,production_sum [kWh],consumption_sum [kWh],battery_discharge [kWh],battery_charge [kWh],grid_feed [kWh],grid_supply [kWh],autarkiegrad,eigenverbrauch
0,LP_W_MFH_m_WP025,4,a,2015,0,0.45,0.2,2276.3250000000003,1000.00095,105.00855892079792,123.38166268543831,1487.6166482536398,229.6657020182801,0.7703345161639296,0.3464831918756594
0,LP_W_MFH_m_WP050,4,a,2015,0,0.35,0.5,1770.475,999.999775,162.2680504648795,196.97203309940167,845.0487118941354,109.27746952865763,0.8907225058839061,0.52269943834613
0,LP_W_EFH_WP025,4,a,2015,0,0.25,0.5,1264.625,999.9964499999998,181.6726220976088,218.26215308068092,441.6801101589105,213.64109114198268,0.7863581504294513,0.6507422278075236
0,LP_L1,4,a,2015,0,0.25,0.4,1264.625,1011.16925,136.2058955038141,163.39205592430255,512.0538735926109,285.7842840130993,0.717372453708319,0.5950942978411696
0,LP_W_W_WP075,4,a,2015,0,0.3,0.7,1517.55,999.999575,188.2381214770831,240.34301454543495,547.4942566375183,82.0487247058701,0.917951240423407,0.6392248976063271
0,LP_G1,4,a,2015,0,0.45,0.05,2276.3250000000003,983.74625,27.687160726557057,32.48383066036669,1651.170107849286,363.3880277830955,0.6306079664516175,0.2746334078616692
0,LP_L0,4,a,2015,0,0.025,0.1,126.4625,1011.2155,0.0,0.0,-0.0,884.7529999999999,0.1250598907947911,1.0
0,LP_W_MFH_k_WP075,4,a,2015,0,0.35,0.4,1770.475,1000.000175,154.1112037181431,188.4345194484534,807.8952451936915,71.7437359240018,0.9282562766311496,0.5436844659237258
0,LP_G_MV,4,a,2015,0,0.15,0.6,758.775,999.9999935,122.90197437631554,153.58491046927392,154.95672945981013,426.8646590527685,0.5731353381726113,0.7957803967450032
0,LP_G_MV,4,a,2015,0,0.2,0.3,1011.7,999.9999935,109.30284409302637,129.875158222609,367.25349260954926,376.12580023913193,0.6238741973160503,0.6369936813190182
0,LP_Ö_Büro_m,4,a,2015,0,0.1,0.9,505.85,999.99997925,35.83537788653272,64.03485797285562,0.9350381517879338,523.2844974881108,0.4767154916537356,0.9981515505549314
0,LP_Ö_Schule_k,4,a,2015,0,0.2,0.8,1011.7,1000.00019675,163.87600052214282,206.2641693754129,277.5539990633957,308.2423646666657,0.6917576959800077,0.7256558277519071
0,LP_G_MV,4,a,2015,0,0.35,0.7,1770.475,999.9999935,168.6628480554943,205.69393365277296,989.2498556811012,255.80593477837996,0.7441940635588814,0.4412517230228603
0,LP_W_MFH_g_WP050,4,a,2015,0,0.5,1.0,2529.25,1000.0001499999998,193.8959012440193,249.1035933371236,1548.4566957755264,74.41453786863096,0.925585473293548,0.3877802922702277
0,LP_W_W_WP050,4,a,2015,0,0.025,0.05,126.4625,999.9993,2.096282730774937,2.634533641525751,0.0042749999999999,874.0793259107509,0.1259200622332926,0.9999661955125037
0,LP_WP,4,a,2015,0,0.4,0.2,2023.4,999.9999865,89.38017407416622,105.28659933716776,1095.632957716699,88.13936947970028,0.9118606293304182,0.4585188505897506
0,LP_L1,4,a,2015,0,0.2,0.1,1011.7,1011.16925,69.71802373342256,81.92885781601565,372.0667937163088,383.746877798902,0.620491942571531,0.6322360445623121
0,LP_W_EFH_WP075,4,a,2015,0,0.05,1.0,252.925,1000.006775,23.244844524384284,44.87318342173516,0.1225499999999999,768.8326638973508,0.2311725449086575,0.9995154690125532
0,LP_W_MFH_g,4,a,2015,0,0.0,0.05,0.0,1000.0000049999998,0.0,0.0,-0.0,1000.0000049999998,0.0,
0,LP_WP,4,a,2015,0,0.15,0.7,758.775,999.9999865,194.69362500582585,236.6559130933705,24.233395690137908,307.4206702776826,0.6925793255721383,0.9680624747914232
0,LP_G1,4,a,2015,0,0.05,0.3,252.925,983.74625,44.984059822389256,58.06929624489634,22.866077300683653,766.7725637231907,0.2205585904666059,0.9095934474619604
0,LP_W_EFH_WP075,4,a,2015,0,0.2,0.3,1011.7,1000.006775,196.5257289766624,235.6808679167912,134.3255815382879,161.78749547841673,0.8382136006244391,0.8672278525864506
0,LP_L0,4,a,2015,0,0.45,0.0,2276.3250000000003,1011.2155,0.0,0.0,1685.89475,420.78525,0.583881724518661,0.2593787134965351
0,LP_W_MFH_m_WP050,4,a,2015,0,0.25,0.9,1264.625,999.999775,175.64771971333664,228.599296577717,339.8555740397395,128.18192590411985,0.8718180452549403,0.7312598010953923
0,LP_Ö_Büro_m,4,a,2015,0,0.0,0.15,0.0,999.99997925,0.0,0.0,-0.0,999.99997925,0.0,
0,LP_W_MFH_k,4,a,2015,0,0.1,0.7,505.85,999.9999625,61.30120953227532,89.52192355935169,0.6599174999999999,523.0305940270764,0.4769693863592755,0.9986954284867056
0,LP_W_MFH_m_WP075,4,a,2015,0,0.025,0.3,126.4625,1000.0004250000002,4.026292831483146,7.354331746446251,0.1767499999999999,877.0427139149632,0.1229576588280319,0.9986023524760304
0,LP_W_MFH_k,4,a,2015,0,0.5,0.15,2529.25,999.9999625,83.86816659269074,98.48140456410084,1827.935315115099,313.2985155865091,0.6867014726647961,0.2772816783176439
0,LP_Ö_Schule_g,4,a,2015,0,0.0,0.7,0.0,999.99992825,0.0,0.0,-0.0,999.99992825,0.0,
0,LP_W_EFH_WP075,4,a,2015,0,0.05,0.5,252.925,1000.006775,31.812844775556268,44.97128795182979,0.024775,760.2649931762734,0.239740157584159,0.9999020460610852
0,LP_W_MFH_k_WP050,4,a,2015,0,0.25,0.1,1264.625,1000.001075,72.50528941849254,85.25319085660193,485.8104557531212,233.93443219123063,0.7660658192880135,0.6158462344543867
0,LP_W_MFH_g,4,a,2015,0,0.25,0.05,1264.625,1000.0000049999998,30.335132135261087,35.657396221954954,641.179908778045,381.8771778647389,0.6181228240446469,0.4929881120663872
0,LP_G_MH,4,a,2015,0,0.45,0.1,2276.3250000000003,1000.0001844999998,49.37741888678974,58.03240862361201,1689.2457321985044,421.57590643532654,0.5784241713454137,0.2579066116663903
0,LP_Ö_Schule_g,4,a,2015,0,0.05,0.8,252.925,999.99992825,3.78028499292068,8.697477791187369,1.4313489999999989,753.4234700482667,0.2465764758935953,0.9943408164475634
0,LP_G_MH,4,a,2015,0,0.15,0.1,758.775,1000.0001844999998,45.34065130655539,53.33788359518946,331.63102657201426,580.8534433606482,0.4191466638067923,0.5629389126262538
0,LP_G0,4,a,2015,0,0.1,0.0,505.85,997.58425,0.0,0.0,92.3105,584.04475,0.4145409272449921,0.8175140852031235
0,LP_W_MFH_k,4,a,2015,0,0.5,0.5,2529.25,999.9999625,181.5465428112843,216.81122977000223,1709.6231547396108,215.6378041983287,0.7843621877152533,0.3240592449383767
0,LP_W_EFH_WP050,4,a,2015,0,0.1,0.4,505.85,1000.0043,73.06858397939175,90.47928071874644,0.0615,511.6264967393548,0.4883757032451213,0.99987842245725
0,LP_W_EFH_WP050,4,a,2015,0,0.3,0.3,1517.55,1000.0043,145.87523054862802,174.0005322957722,637.1503963965052,147.72999814364945,0.8522706370926111,0.5801453682603503
0,LP_G_MH,4,a,2015,0,0.1,0.15,505.85,1000.0001844999998,51.468377590880486,60.95946625200782,152.14126150759614,655.7825346687235,0.3442175863231316,0.699236410976384
0,LP_W_MFH_g,4,a,2015,0,0.025,0.3,126.4625,1000.0000049999998,0.0,0.0,-0.0,873.5375049999999,0.1264624993676874,1.0
0,LP_W_MFH_k_WP075,4,a,2015,0,0.025,0.1,126.4625,1000.000175,6.9012945332633056,8.85704897017901,0.0153999999999999,875.5088294369156,0.1244913237771026,0.9998782247701888
0,LP_W_MFH_m,4,a,2015,0,0.25,0.2,1264.625,999.9999775,111.19251299144308,130.99438062160922,553.8116224294263,308.9884675595923,0.691011525488167,0.562074431211287
0,LP_W_MFH_k_WP050,4,a,2015,0,0.25,0.15,1264.625,1000.001075,101.06755541999992,119.1667004013886,451.898331721873,205.37355170326163,0.7946266690730691,0.6426621870342014
0,LP_L0,4,a,2015,0,0.05,0.9,252.925,1011.2155,0.0,0.0,-0.0,758.2905,0.2501197815895821,1.0
0,LP_WP,4,a,2015,0,0.0,0.15,0.0,999.9999865,0.0,0.0,-0.0,999.9999865,0.0,
0,LP_G_MV,4,a,2015,0,0.025,0.6,126.4625,999.9999935,0.2724665,0.950682,0.1573159999999999,874.3730250000001,0.1256269693165751,0.9987560264900662
0,LP_W_EFH_WP075,4,a,2015,0,0.5,0.4,2529.25,1000.006775,134.84138080136952,165.32868821166366,1562.243597506869,63.48767991716336,0.936512750208954,0.3823293080925693
0,LP_W_MFH_k_WP075,4,a,2015,0,0.4,1.0,2023.4,1000.000175,173.2440584907884,232.67767876107743,1001.4137383638592,37.447533634148186,0.9625524729191692,0.5050836520886334
0,LP_G0,4,a,2015,0,0.4,0.9,2023.4,997.58425,191.7967933183208,235.57330866251868,1209.703960159541,227.66472550373905,0.7717839616014998,0.4021429474352372
0,LP_Ö_Schule_m,4,a,2015,0,0.5,0.6,2529.25,1000.0000165,188.52388761472645,226.73085202796403,1649.883342783498,158.84032369673542,0.8411596789241299,0.3476788206845911
0,LP_G_MH,4,a,2015,0,0.3,0.2,1517.55,1000.0001844999998,71.6946854442698,85.08334680920503,903.8249388923008,399.6637847572357,0.6003362889807189,0.4044183460892223
0,LP_L0,4,a,2015,0,0.25,0.6,1264.625,1011.2155,143.71003098189084,173.31589968418038,500.9116629035025,277.10803160579206,0.7259654034122379,0.6039049813948779
0,LP_Ö_Schule_k,4,a,2015,0,0.1,0.7,505.85,1000.00019675,74.78036390863531,102.65280382037253,31.25737188028749,553.2800085420246,0.4467201003157957,0.9382082200646684
0,LP_W_MFH_m_WP025,4,a,2015,0,0.35,0.0,1770.475,1000.00095,0.0,0.0,1107.1669249999998,336.692875,0.6633074448579275,0.3746497832502578
0,LP_G3,4,a,2015,0,0.3,0.3,1517.55,1006.41775,150.31075283406224,176.2874234978405,761.7051045698942,276.5495252336725,0.7252139827286705,0.4980691874601204
0,LP_W_W,4,a,2015,0,0.15,0.8,758.775,1000.007,136.0708990995576,176.44282816307384,204.6867772012876,486.2907062648038,0.5137126977463119,0.7302404834090639
0,LP_G3,4,a,2015,0,0.1,0.2,505.85,1006.41775,9.259921686784187,13.93022546002576,0.137,505.3750537732415,0.4978476345699968,0.9997291687259068
0,LP_Ö_Schule_g,4,a,2015,0,0.1,1.0,505.85,999.99992825,61.5831827919989,97.81859506531144,19.138230175523542,549.523570698836,0.4504763898728449,0.9621661951655164
0,LP_G3,4,a,2015,0,0.15,0.8,758.775,1006.41775,59.50619431308567,85.02525166272984,94.60248247969376,367.764289829338,0.634580878736153,0.8753220882610869
0,LP_G1,4,a,2015,0,0.45,0.6,2276.3250000000003,983.74625,133.85363118887594,168.09387304354237,1515.56356420032,257.2250560549861,0.7385249945755971,0.3342059836796944
0,LP_W_MFH_g_WP075,4,a,2015,0,0.5,0.7,2529.25,999.998975,163.32537300222396,209.0998014270498,1520.992698626569,37.51610205139535,0.9624838594945606,0.3986388460505805
0,LP_G4,4,a,2015,0,0.05,0.2,252.925,997.733,0.0,0.0,0.00075,744.8087499999999,0.2534989320790232,0.9999970346940792
0,LP_W_MFH_k_WP075,4,a,2015,0,0.25,0.05,1264.625,1000.000175,42.31528812983016,49.64870502368556,507.80623618799495,250.51482808185037,0.7494852157582369,0.5984531096665059
0,LP_G6,4,a,2015,0,0.2,0.7,1011.7,1018.281,131.14448183065048,164.6854820304009,283.63655979054334,323.75855999029386,0.6820538142317357,0.7196436099727752
0,LP_G4,4,a,2015,0,0.25,0.6,1264.625,997.733,140.5870927162988,170.16536820508713,518.977896257047,281.6641717458353,0.717695844734177,0.5896191390672754
0,LP_G6,4,a,2015,0,0.1,0.05,505.85,1018.281,20.223538754081503,23.76860450893098,79.31189549106902,595.2879612459184,0.4153991273077683,0.8432106444774755
0,LP_W_EFH_WP050,4,a,2015,0,0.0,0.4,0.0,1000.0043,0.0,0.0,-0.0,1000.0043,0.0,
0,LP_Ö_Schule_g,4,a,2015,0,0.5,0.15,2529.25,999.99992825,76.56298350016513,90.03045589426435,1757.3349980856997,241.5523987297987,0.7584475839388154,0.3051952167299793
0,LP_W_MFH_m_WP025,4,a,2015,0,0.3,1.0,1517.55,1000.00095,172.44310643505045,220.35979135056417,637.5785809863721,167.94621590188572,0.8320539436468678,0.5798632130826845
0,LP_W_EFH_WP075,4,a,2015,0,0.0,0.7,0.0,1000.006775,0.0,0.0,-0.0,1000.006775,0.0,
0,LP_Ö_Schule_k,4,a,2015,0,0.4,0.6,2023.4,1000.00019675,185.46808379687133,226.6376165252865,1134.3403072690885,152.11003674750353,0.8478899931801404,0.4393889951225224
0,LP_G4,4,a,2015,0,0.35,0.15,1770.475,997.733,83.02921210151942,97.42435003551871,1097.5370927683618,339.19023070236125,0.660039077887209,0.3800889067801793
0,LP_Ö_Schule_k,4,a,2015,0,0.025,0.7,126.4625,1000.00019675,0.0,0.0,-0.0,873.53769675,0.1264624751185081,1.0
0,LP_W_EFH,4,a,2015,0,0.2,0.9,1011.7,1000.0055,200.36358579973532,252.0156523424851,279.9119281896424,319.86949473239224,0.6801322645401527,0.7233251673523353
0,LP_G0,4,a,2015,0,0.025,0.2,126.4625,997.58425,0.0,0.0,-0.0,871.12175,0.1267687415874899,1.0
0,LP_W_W_WP025,4,a,2015,0,0.35,0.7,1770.475,999.9893,200.2765814525852,246.0303610824697,959.7605657536948,235.02864538357952,0.7649688397830062,0.4579078689313914
0,LP_W_EFH,4,a,2015,0,0.25,0.5,1264.625,1000.0055,189.8006548826614,226.38327269976443,535.5566250611065,307.5197428782096,0.6924819484710738,0.5765095383523918
0,LP_W_MFH_m,4,a,2015,0,0.025,0.15,126.4625,999.9999775,0.0,0.0,-0.0,873.5374775,0.1264625028454063,1.0
0,LP_W_MFH_g_WP050,4,a,2015,0,0.0,0.9,0.0,1000.0001499999998,0.0,0.0,-0.0,1000.0001499999998,0.0,
0,LP_Ö_Büro_k,4,a,2015,0,0.0,1.0,0.0,999.9997444999998,0.0,0.0,-0.0,999.9997444999998,0.0,
0,LP_G2,4,a,2015,0,0.15,0.05,758.775,1005.842,25.29175883313289,29.84479680517859,214.94550215267543,466.5655401247212,0.5361443048463663,0.7167203688146349
0,LP_Ö_Büro_k,4,a,2015,0,0.45,0.2,2276.3250000000003,999.9997444999998,100.24618031917504,117.83104535563668,1515.803806406414,257.0634159428757,0.7429365183774048,0.3341004441780441
0,LP_G2,4,a,2015,0,0.075,0.7,379.3875,1005.842,39.24929302814811,58.20023636954157,0.85475,646.2601933413936,0.3574933306211178,0.9977470264571184
0,LP_W_MFH_k_WP075,4,a,2015,0,0.2,0.4,1011.7,1000.000175,214.69957693241727,260.0949901743832,109.62722874911177,143.32281699107762,0.8566772080904109,0.8916405765057708
0,LP_W_MFH_k_WP075,4,a,2015,0,0.3,0.9,1517.55,1000.000175,185.7837505170584,245.37867947519956,523.3352140149162,65.38031797305744,0.9346196934684962,0.6551446647458625
0,LP_Ö_Schule_m,4,a,2015,0,0.3,0.0,1517.55,1000.0000165,0.0,0.0,883.2908325000001,365.740849,0.6342591570347238,0.417949436591875
0,LP_W_MFH_m_WP025,4,a,2015,0,0.5,1.0,2529.25,1000.00095,209.0776336904028,262.7131149806549,1600.9232966139575,125.3097279042095,0.874690391139919,0.3670363559893417
0,LP_Ö_Büro_k,4,a,2015,0,0.25,1.0,1264.625,999.9997444999998,159.06773591156156,208.669443766756,430.4355472469586,215.41199960215303,0.7845879453600669,0.6596338462018713
0,LP_G6,4,a,2015,0,0.2,0.05,1011.7,1018.281,29.03465243160911,34.09542285695238,414.1707681947117,425.81253862005497,0.5818319907569178,0.5906189896266564
0,LP_W_EFH_WP025,4,a,2015,0,0.1,0.5,505.85,999.9964499999998,49.33276715819083,67.6832705227553,0.4367,512.9336533645645,0.4870645257145016,0.9991367006029456
0,LP_G3,4,a,2015,0,0.05,0.1,252.925,1006.41775,0.0,0.0,-0.0,753.49275,0.2513121415038635,1.0
0,LP_W_MFH_k,4,a,2015,0,0.4,0.7,2023.4,999.9999625,206.43621762514067,250.57613716760457,1175.6332701595277,196.37315220199136,0.8036268404340151,0.4189812838986223
0,LP_Ö_Schule_m,4,a,2015,0,0.2,1.0,1011.7,1000.0000165,162.4276052574006,213.80111933779625,218.48792122776496,258.1614518081606,0.7418385524515033,0.7840388245252893
0,LP_W_W,4,a,2015,0,0.25,0.5,1264.625,1000.007,167.77942554160512,201.50584079020672,645.7269291328483,414.8353443814498,0.585167559445634,0.4893925636984494
0,LP_L0,4,a,2015,0,0.3,0.6,1517.55,1011.2155,163.67185970483845,195.91222324358583,731.2669893404103,257.1728528791578,0.7456794789249593,0.5181265926391814
0,LP_W_MFH_g,4,a,2015,0,0.5,0.0,2529.25,1000.0000049999998,0.0,0.0,1937.1688125,407.91881749999993,0.592081184539594,0.2340935801126816
0,LP_Ö_Schule_m,4,a,2015,0,0.3,0.6,1517.55,1000.0000165,175.6537450254114,212.82472283994483,670.5037691811887,190.12476349572216,0.8098752396413363,0.5581669340837608
0,LP_G_G,4,a,2015,0,0.4,0.1,2023.4,1000.0000229999998,57.11786963570128,67.03972411940593,1391.519107380594,378.0409848642988,0.6219590238306437,0.3122866920131492
0,LP_W_W_WP025,4,a,2015,0,0.05,0.2,252.925,999.9893,9.256663695332316,12.417090518643125,0.0548750000000001,750.2796018233108,0.2497123700990492,0.9997830384501334
0,LP_W_MFH_g_WP050,4,a,2015,0,0.2,0.0,1011.7,1000.0001499999998,0.0,0.0,356.339125,344.63927500000005,0.6553607766958834,0.6477818276168825
0,LP_G_MH,4,a,2015,0,0.075,0.4,379.3875,1000.0001844999998,74.13402956124399,93.17852241883924,38.8053956660761,678.4625730236713,0.3215375521526502,0.8977156715335215
0,LP_G6,4,a,2015,0,0.5,0.1,2529.25,1018.281,55.66538993194967,65.3182186086188,1885.1736482038284,383.8574768804976,0.6230338414637043,0.2546511225842331
0,LP_G3,4,a,2015,0,0.25,1.0,1264.625,1006.41775,151.94998235647324,191.52434029109295,493.55435694764464,274.9214648822644,0.7268316612239158,0.6097227581712803
0,LP_W_MFH_m_WP075,4,a,2015,0,0.0,0.3,0.0,1000.0004250000002,0.0,0.0,-0.0,1000.0004250000002,0.0,
0,LP_W_MFH_m,4,a,2015,0,0.15,0.4,758.775,999.9999775,129.67814861737116,158.0091136004056,80.42044806779283,349.97639055082726,0.6500236015747038,0.8940127863097851
0,LP_W_MFH_k_WP050,4,a,2015,0,0.2,0.2,1011.7,1000.001075,143.09551037940523,169.23623403603986,195.86845001526308,210.3102486718977,0.7896899774113766,0.8063967084953414
0,LP_W_MFH_k,4,a,2015,0,0.45,0.0,2276.3250000000003,999.9999625,0.0,0.0,1675.67089,399.3458524999999,0.6006541325245299,0.263870102028489
0,LP_W_MFH_g_WP025,4,a,2015,0,0.1,0.0,505.85,999.999975,0.0,0.0,50.50915,544.659125,0.4553408613835215,0.9001499456360582
0,LP_W_EFH_WP050,4,a,2015,0,0.3,1.0,1517.55,1000.0043,188.94388714886563,246.1911021717258,564.9565741184504,104.65808914131053,0.8953423608865377,0.6277179835139202
0,LP_W_W,4,a,2015,0,0.05,0.2,252.925,1000.007,10.787892896714212,15.5587840145384,0.05805,751.9109411178241,0.2480943222219203,0.9997704853217356
0,LP_W_MFH_g_WP025,4,a,2015,0,0.1,0.4,505.85,999.999975,38.30099981967204,50.358192348808586,0.2117999999999999,506.4189675291365,0.4935810198103889,0.9995812988039932
0,LP_Ö_Büro_k,4,a,2015,0,0.15,0.1,758.775,999.9997444999998,56.78515725165612,66.66920474662297,202.22026452850736,453.3290565234742,0.5466708276509222,0.7334911343566837
0,LP_Ö_Büro_m,4,a,2015,0,0.15,0.05,758.775,999.99997925,29.65381500000332,34.88656596040841,179.7496943474609,426.207424557866,0.5737925665983298,0.7631054076011191
0,LP_Ö_Schule_k,4,a,2015,0,0.35,0.1,1770.475,1000.00019675,62.69332913609296,73.61300644704471,1051.6552510136278,292.1001250745793,0.707899932396109,0.4060038966866927
0,LP_G_MV,4,a,2015,0,0.5,0.1,2529.25,999.9999935,56.60824855252566,66.44076813798156,1887.269037945076,367.8515510305318,0.632148446578433,0.2538226597034393
0,LP_G0,4,a,2015,0,0.45,0.8,2276.3250000000003,997.58425,203.42875643660733,247.34289549763128,1450.8629007416475,216.03628980267132,0.7834405567222303,0.3626292815210273
0,LP_G_MH,4,a,2015,0,0.025,0.0,126.4625,1000.0001844999998,0.0,0.0,3.6917395000000015,877.229424,0.1227707378487987,0.9708076346743106
0,LP_G2,4,a,2015,0,0.025,0.4,126.4625,1005.842,0.0,0.0,0.03525,879.4147499999999,0.1256929517757262,0.9997212612434516
0,LP_G1,4,a,2015,0,0.075,0.7,379.3875,983.74625,86.27646003021059,117.49356405100264,46.77194647373814,682.3478004945301,0.3063782449035713,0.8767172179533113
0,LP_G2,4,a,2015,0,0.075,0.0,379.3875,1005.842,0.0,0.0,58.98625,685.44075,0.3185403373492059,0.844522421007545
0,LP_L1,4,a,2015,0,0.35,0.8,1770.475,1011.16925,176.07636599639534,215.25809582505212,960.715561483093,240.59154131174972,0.7620660029844165,0.4573684680760287
0,LP_G1,4,a,2015,0,0.4,0.4,2023.4,983.74625,95.31479865954472,118.38535185265918,1312.9440059869387,296.360809180053,0.6987426288231817,0.3511198942438773
0,LP_W_W_WP075,4,a,2015,0,0.0,0.6,0.0,999.999575,0.0,0.0,-0.0,999.999575,0.0,
0,LP_G1,4,a,2015,0,0.025,0.4,126.4625,983.74625,0.829855788731762,5.344590218392275,1.92725,863.7257344296606,0.1220035304534471,0.9847603044380744
0,LP_G5,4,a,2015,0,0.2,0.6,1011.7,995.44725,117.83307526911204,149.32395997127784,298.5313753561112,313.7695100582771,0.6847954423920735,0.7049210483778677
0,LP_G0,4,a,2015,0,0.05,0.9,252.925,997.58425,0.0124730883885775,0.18425,1.0115,745.8425269116113,0.2523513408400229,0.9960007907482454
0,LP_W_MFH_m_WP050,4,a,2015,0,0.25,0.5,1264.625,999.999775,174.76980993550652,212.9635587548335,355.4728725113881,129.04139633071514,0.8709585746349641,0.7189104497290595
0,LP_W_W_WP075,4,a,2015,0,0.025,1.0,126.4625,999.999575,2.02321937877024,11.048852416041838,2.8523,885.4150080372717,0.1145846156611898,0.977445487792824
0,LP_W_EFH_WP075,4,a,2015,0,0.3,0.05,1517.55,1000.006775,37.46530016731179,43.97403916159307,723.9999987840141,212.9655127782956,0.7870359300532783,0.522915225999793
0,LP_G0,4,a,2015,0,0.3,0.2,1517.55,997.58425,103.25616692816352,121.15696083821965,818.2513414671491,316.1863853772052,0.683047937678241,0.4608076561120561
0,LP_G2,4,a,2015,0,0.4,0.15,2023.4,1005.842,77.12009077234742,90.6363919424521,1365.0636314279702,361.0219325980749,0.6410749077906124,0.325361455259479
0,LP_Ö_Büro_m,4,a,2015,0,0.25,0.7,1264.625,999.99997925,152.1746414061966,187.2660994544556,461.8999242015993,232.36636149985827,0.7676336336785397,0.6347534453283785
0,LP_W_EFH,4,a,2015,0,0.0,0.9,0.0,1000.0055,0.0,0.0,-0.0,1000.0055,0.0,
0,LP_Ö_Schule_m,4,a,2015,0,0.25,0.1,1264.625,1000.0000165,62.3053372927348,73.19839169338087,577.7409602831864,324.0090311838324,0.6759909741623166,0.5431523492867953
0,LP_Ö_Schule_k,4,a,2015,0,0.15,1.0,758.775,1000.00019675,136.304048230287,181.4697729147483,119.02110219709496,405.41202363155617,0.5945880561332438,0.8431404537615301
0,LP_W_MFH_m_WP025,4,a,2015,0,0.025,0.4,126.4625,1000.00095,0.0,0.0,-0.0,873.53845,0.1264623798607391,1.0
0,LP_W_MFH_g_WP025,4,a,2015,0,0.4,0.9,2023.4,999.999975,188.63263268039236,234.3306601817102,1127.2032328730827,149.50123537440055,0.8504987608880685,0.442916263283047
0,LP_L0,4,a,2015,0,0.1,0.15,505.85,1011.2155,39.34728312103142,46.63957975863151,17.516049666164104,530.1738463037641,0.4757063689156623,0.965373036144778
0,LP_Ö_Schule_g,4,a,2015,0,0.3,0.7,1517.55,999.99992825,176.47580724661836,220.6268566285227,666.1267884692601,192.72776610116443,0.8072722200706174,0.5610511755993146
0,LP_G6,4,a,2015,0,0.3,0.6,1517.55,1018.281,165.1458562235286,198.30962415455352,740.5111209199712,274.40588885099606,0.730520466500901,0.5120351086158801
0,LP_W_MFH_m_WP075,4,a,2015,0,0.5,0.6,2529.25,1000.0004250000002,155.20891419503076,195.9025358969826,1533.083466072461,44.52751277441296,0.955472506149772,0.3938584694781215
0,LP_G2,4,a,2015,0,0.35,0.9,1770.475,1005.842,191.52109074914225,235.8046421289048,966.9922020165365,246.6427533962988,0.7547897647977526,0.4538232948691529
0,LP_W_MFH_m_WP025,4,a,2015,0,0.075,0.7,379.3875,1000.00095,13.058919068058891,22.356030247976285,0.3829749999999999,630.2935361799174,0.3697070625983731,0.9989905439688972
0,LP_G3,4,a,2015,0,0.2,0.15,1011.7,1006.41775,82.91329544140059,97.26579313068568,334.83970686931434,343.90995455859945,0.6582830990822653,0.6690326115752552
0,LP_W_W,4,a,2015,0,0.2,0.1,1011.7,1000.007,64.20196092288288,75.39978198492722,536.8627943752593,536.3676154373038,0.4636361391097224,0.4693458590735798
0,LP_W_EFH,4,a,2015,0,0.1,0.05,505.85,1000.0055,28.49638814016451,33.61051597971481,65.59515514307479,564.8647829826251,0.4351383237565941,0.8703268653888014
0,LP_Ö_Büro_m,4,a,2015,0,0.45,0.6,2276.3250000000003,999.99997925,196.55443856762392,235.36150665438697,1423.2197757742947,185.70182311105768,0.8142981730356293,0.3747730329481535
0,LP_Ö_Schule_m,4,a,2015,0,0.3,0.8,1517.55,1000.0000165,179.96203626473113,223.3648831851199,659.9719536235084,185.8248170438972,0.8141751860222123,0.5651069463124718
0,LP_W_W_WP050,4,a,2015,0,0.15,0.8,758.775,999.9993,166.37703463925345,219.8538324530612,16.95162354214421,311.65272135595194,0.6883470604869903,0.9776592223753494
0,LP_W_W_WP075,4,a,2015,0,0.15,0.3,758.775,999.999575,175.07930449554715,210.21084346549185,22.628998476499717,298.9851124464444,0.7010147604848288,0.9701769319277788
0,LP_Ö_Schule_k,4,a,2015,0,0.5,0.6,2529.25,1000.00019675,181.4293549590924,221.18237610789825,1629.3718724631503,139.87509036195624,0.8601249371584624,0.3557885252690915
0,LP_Ö_Schule_m,4,a,2015,0,0.0,0.0,0.0,1000.0000165,0.0,0.0,-0.0,1000.0000165,0.0,
0,LP_G1,4,a,2015,0,0.15,1.0,758.775,983.74625,173.3066260809533,224.7572980314825,202.4663850117266,478.8883069622557,0.5131993570880136,0.733166768789527
0,LP_L1,4,a,2015,0,0.075,0.05,379.3875,1011.16925,13.557414733360726,15.944310871906966,9.06593912809303,643.2345852666392,0.3638705041053818,0.9761037484680096
0,LP_W_W,4,a,2015,0,0.05,0.4,252.925,1000.007,7.7303826131084445,15.379157794275644,0.257525,754.9883001811671,0.2450169846999399,0.9989818127903528
0,LP_W_EFH_WP075,4,a,2015,0,0.45,1.0,2276.3250000000003,1000.006775,175.53541774535057,234.89441053005208,1243.8737210066877,26.914488791389005,0.9730856935530372,0.4535605763646722
0,LP_Ö_Büro_m,4,a,2015,0,0.2,0.3,1011.7,999.99997925,117.87983595633492,140.59835382675118,272.12361123577193,283.14210835618815,0.716857885768613,0.7310234148109401
0,LP_W_MFH_k_WP025,4,a,2015,0,0.025,0.7,126.4625,999.9975,0.0,0.0,0.0002249999999999,873.535225,0.1264625911564779,0.9999982208164476
0,LP_G_G,4,a,2015,0,0.15,0.6,758.775,1000.0000229999998,74.50754414978256,99.27885375396814,120.7944536269297,386.7907862311153,0.6132092226650726,0.8408033295417882
