Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,808557,-,-,-,46.05,14.5,0,301,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Direction,Pressure,Wind Speed
2019,8,18,10,0,27.5,128,832,803,180,977,0
2019,8,18,10,15,27.700000000000003,129,835,816,180,976,0
2019,8,18,10,30,27.8,130,838,826,180,976,0
2019,8,18,10,45,28,134,832,831,180,976,0
2019,8,18,11,0,28.1,134,833,834,180,976,0
2019,8,18,11,15,28.200000000000003,134,833,833,180,976,0
2019,8,18,11,30,28.200000000000003,134,832,829,180,976,0
2019,8,18,11,45,28.3,134,830,822,180,976,0
2019,8,18,12,0,28.3,133,827,812,180,976,0
2019,8,18,12,15,28.3,132,824,798,180,976,0
2019,8,18,12,30,28.200000000000003,131,819,781,180,976,0
2019,8,18,12,45,28.200000000000003,128,816,762,180,976,0
2019,8,18,13,0,28.200000000000003,127,809,739,180,976,0
2019,8,18,13,15,28,125,801,713,180,976,0
2019,8,18,13,30,27.900000000000002,123,793,686,180,976,0
2019,8,18,13,45,27.8,118,788,656,180,976,0
2019,8,18,14,0,27.700000000000003,116,775,622,180,976,0
2019,8,18,14,15,27.5,113,762,587,180,976,0
2019,8,18,14,30,27.3,110,746,549,180,976,0
2019,8,18,14,45,27.1,107,731,511,180,976,0
2019,8,18,15,0,26.900000000000002,103,711,470,180,976,0
2019,8,18,15,15,26.5,99,688,427,180,976,0
2019,8,18,15,30,26.1,94,662,384,180,976,0
2019,8,18,15,45,25.8,91,629,340,180,976,0
2019,8,18,16,0,25.400000000000002,85,595,296,180,976,0
2019,8,18,16,15,24.6,79,554,252,196,976,0
2019,8,18,16,30,23.8,72,508,208,211,976,0
2019,8,18,16,45,23,64,453,166,227,976,0
2019,8,18,17,0,22.200000000000003,55,389,125,243,976,0
2019,8,18,17,15,21.700000000000003,44,313,87,243,976,0.1
2019,8,18,17,30,21.1,29,0,29,243,976,0.2
2019,8,18,17,45,20.5,19,125,26,244,976,0.2
2019,8,18,18,0,20,0,0,0,244,976,0.30000000000000004
2019,8,18,18,15,19.8,0,0,0,245,976,0.2
2019,8,18,18,30,19.700000000000003,0,0,0,245,976,0.2
2019,8,18,18,45,19.6,0,0,0,245,976,0.2
2019,8,18,19,0,19.5,0,0,0,245,976,0.1
2019,8,18,19,15,19.3,0,0,0,247,976,0.1
2019,8,18,19,30,19.200000000000003,0,0,0,248,976,0.1
2019,8,18,19,45,19.1,0,0,0,249,976,0.1
2019,8,18,20,0,18.900000000000002,0,0,0,250,976,0.1
2019,8,18,20,15,18.8,0,0,0,252,976,0.1
2019,8,18,20,30,18.6,0,0,0,254,976,0.2
2019,8,18,20,45,18.400000000000002,0,0,0,256,976,0.2
2019,8,18,21,0,18.3,0,0,0,258,977,0.2
2019,8,18,21,15,18.1,0,0,0,260,977,0.2
2019,8,18,21,30,17.900000000000002,0,0,0,261,977,0.2
2019,8,18,21,45,17.8,0,0,0,263,977,0.2
2019,8,18,22,0,17.6,0,0,0,264,977,0.2
2019,8,18,22,15,17.5,0,0,0,265,977,0.2
2019,8,18,22,30,17.400000000000002,0,0,0,265,977,0.2
2019,8,18,22,45,17.400000000000002,0,0,0,265,977,0.2
2019,8,18,23,0,17.3,0,0,0,266,977,0.2
2019,8,18,23,15,17.3,0,0,0,266,977,0.2
2019,8,18,23,30,17.3,0,0,0,266,977,0.2
2019,8,18,23,45,17.3,0,0,0,266,977,0.2
2019,8,19,0,0,17.2,0,0,0,264,976,0.30000000000000004
2019,8,19,0,15,17.1,0,0,0,263,976,0.30000000000000004
2019,8,19,0,30,17.1,0,0,0,262,976,0.30000000000000004
2019,8,19,0,45,17,0,0,0,261,976,0.30000000000000004
2019,8,19,1,0,17,0,0,0,260,976,0.30000000000000004
2019,8,19,1,15,17,0,0,0,260,976,0.30000000000000004
2019,8,19,1,30,16.900000000000002,0,0,0,259,976,0.30000000000000004
2019,8,19,1,45,16.900000000000002,0,0,0,259,976,0.30000000000000004
2019,8,19,2,0,16.900000000000002,0,0,0,258,976,0.30000000000000004
2019,8,19,2,15,16.8,0,0,0,257,976,0.30000000000000004
2019,8,19,2,30,16.8,0,0,0,255,976,0.30000000000000004
2019,8,19,2,45,16.8,0,0,0,253,976,0.30000000000000004
2019,8,19,3,0,16.8,0,0,0,251,976,0.30000000000000004
2019,8,19,3,15,16.900000000000002,0,0,0,250,976,0.30000000000000004
2019,8,19,3,30,17,0,0,0,249,976,0.2
2019,8,19,3,45,17.1,0,0,0,248,976,0.2
2019,8,19,4,0,17.3,0,0,0,248,976,0.2
2019,8,19,4,15,18,9,56,10,249,976,0.2
2019,8,19,4,30,18.7,21,160,30,250,976,0.1
2019,8,19,4,45,19.400000000000002,33,266,60,251,976,0.1
2019,8,19,5,0,20.200000000000003,44,355,95,252,976,0
2019,8,19,5,15,20.900000000000002,53,430,134,234,976,0
2019,8,19,5,30,21.5,61,493,176,216,977,0
2019,8,19,5,45,22.200000000000003,68,546,219,198,977,0
2019,8,19,6,0,22.900000000000002,74,590,263,180,977,0
2019,8,19,6,15,23.5,80,629,307,180,977,0
2019,8,19,6,30,24.1,85,662,352,180,977,0
2019,8,19,6,45,24.6,90,686,395,180,977,0
2019,8,19,7,0,25.200000000000003,95,711,439,180,977,0
2019,8,19,7,15,25.700000000000003,98,733,481,180,977,0
2019,8,19,7,30,26.1,102,753,522,180,977,0
2019,8,19,7,45,26.6,107,765,561,180,977,0
2019,8,19,8,0,27,109,780,598,180,977,0
2019,8,19,8,15,27.3,112,793,634,180,977,0
2019,8,19,8,30,27.6,115,805,668,180,977,0
2019,8,19,8,45,27.900000000000002,125,799,695,180,977,0
2019,8,19,9,0,28.200000000000003,127,808,723,180,978,0
2019,8,19,9,15,28.400000000000002,129,814,747,180,978,0
2019,8,19,9,30,28.6,130,821,769,180,978,0
2019,8,19,9,45,28.8,140,811,785,180,978,0
2019,8,19,10,0,29.1,141,814,799,180,978,0
2019,8,19,10,15,29.200000000000003,142,818,812,180,978,0
2019,8,19,10,30,29.3,142,821,822,180,978,0
2019,8,19,10,45,29.5,392,284,628,180,978,0
2019,8,19,11,0,29.6,151,808,826,180,978,0
2019,8,19,11,15,29.6,325,460,710,180,978,0
2019,8,19,11,30,29.700000000000003,339,419,688,180,978,0
2019,8,19,11,45,29.700000000000003,332,427,685,180,978,0
2019,8,19,12,0,29.700000000000003,384,275,608,180,978,0
2019,8,19,12,15,29.700000000000003,147,799,791,180,978,0
2019,8,19,12,30,29.6,146,793,772,180,978,0
2019,8,19,12,45,29.5,150,775,750,180,978,0
2019,8,19,13,0,29.5,148,768,727,180,978,0
2019,8,19,13,15,29.3,146,759,701,180,978,0
2019,8,19,13,30,29.200000000000003,144,747,671,180,978,0
2019,8,19,13,45,29.1,143,731,639,180,978,0
2019,8,19,14,0,29,140,718,606,180,978,0
2019,8,19,14,15,28.8,136,701,569,180,978,0
2019,8,19,14,30,28.6,132,684,532,180,977,0
2019,8,19,14,45,28.400000000000002,126,669,493,180,977,0
2019,8,19,15,0,28.3,122,647,453,180,977,0
2019,8,19,15,15,27.900000000000002,116,621,411,192,977,0
2019,8,19,15,30,27.6,111,593,368,204,977,0
2019,8,19,15,45,27.3,103,566,325,216,977,0
2019,8,19,16,0,27,96,528,281,228,977,0
2019,8,19,16,15,26.400000000000002,88,486,238,227,978,0.1
2019,8,19,16,30,25.700000000000003,80,436,195,227,978,0.2
2019,8,19,16,45,25.1,70,384,154,227,978,0.30000000000000004
2019,8,19,17,0,24.400000000000002,59,317,115,226,978,0.4
2019,8,19,17,15,24.1,46,241,78,227,978,0.5
2019,8,19,17,30,23.8,32,156,46,229,978,0.6000000000000001
2019,8,19,17,45,23.400000000000002,17,71,21,230,978,0.7000000000000001
2019,8,19,18,0,23.1,0,0,0,231,978,0.8
2019,8,19,18,15,23,0,0,0,233,978,0.8
2019,8,19,18,30,22.900000000000002,0,0,0,236,978,0.8
2019,8,19,18,45,22.8,0,0,0,238,978,0.8
2019,8,19,19,0,22.700000000000003,0,0,0,241,978,0.8
2019,8,19,19,15,22.6,0,0,0,244,978,0.8
2019,8,19,19,30,22.400000000000002,0,0,0,247,978,0.8
2019,8,19,19,45,22.3,0,0,0,251,978,0.8
2019,8,19,20,0,22.200000000000003,0,0,0,254,978,0.8
2019,8,19,20,15,22.1,0,0,0,258,979,0.8
2019,8,19,20,30,22,0,0,0,262,979,0.8
2019,8,19,20,45,21.8,0,0,0,266,979,0.8
2019,8,19,21,0,21.700000000000003,0,0,0,270,979,0.8
2019,8,19,21,15,21.6,0,0,0,273,979,0.8
2019,8,19,21,30,21.5,0,0,0,275,979,0.8
2019,8,19,21,45,21.400000000000002,0,0,0,278,979,0.8
2019,8,19,22,0,21.200000000000003,0,0,0,280,979,0.8
2019,8,19,22,15,21.200000000000003,0,0,0,283,979,0.8
2019,8,19,22,30,21.1,0,0,0,286,979,0.8
2019,8,19,22,45,21,0,0,0,289,979,0.8
2019,8,19,23,0,21,0,0,0,292,979,0.8
2019,8,19,23,15,21,0,0,0,292,979,0.8
2019,8,19,23,30,21,0,0,0,292,979,0.8
2019,8,19,23,45,21,0,0,0,292,979,0.8
2019,8,20,0,0,20.6,0,0,0,313,979,0.8
2019,8,20,0,15,20.5,0,0,0,321,979,0.8
2019,8,20,0,30,20.400000000000002,0,0,0,329,979,0.8
2019,8,20,0,45,20.200000000000003,0,0,0,337,979,0.8
2019,8,20,1,0,20.1,0,0,0,344,979,0.8
2019,8,20,1,15,19.900000000000002,0,0,0,262,979,0.8
2019,8,20,1,30,19.700000000000003,0,0,0,179,979,0.9
2019,8,20,1,45,19.5,0,0,0,96,979,0.9
2019,8,20,2,0,19.3,0,0,0,13,978,0.9
2019,8,20,2,15,19,0,0,0,18,979,0.9
2019,8,20,2,30,18.8,0,0,0,23,979,0.9
2019,8,20,2,45,18.5,0,0,0,27,979,0.9
2019,8,20,3,0,18.3,0,0,0,32,979,0.9
2019,8,20,3,15,18.2,0,0,0,34,979,0.8
2019,8,20,3,30,18,0,0,0,35,979,0.6000000000000001
2019,8,20,3,45,17.900000000000002,0,0,0,37,979,0.5
2019,8,20,4,0,17.8,0,0,0,39,979,0.4
2019,8,20,4,15,18.5,0,0,0,34,979,0.30000000000000004
2019,8,20,4,30,19.200000000000003,20,86,25,29,979,0.2
2019,8,20,4,45,19.900000000000002,36,167,52,24,979,0.1
2019,8,20,5,0,20.6,49,248,85,20,979,0
2019,8,20,5,15,21.200000000000003,62,321,121,60,979,0
2019,8,20,5,30,21.900000000000002,73,384,161,100,979,0
2019,8,20,5,45,22.6,83,437,202,140,980,0
2019,8,20,6,0,23.200000000000003,91,485,245,180,980,0
2019,8,20,6,15,23.900000000000002,99,526,288,180,980,0
2019,8,20,6,30,24.5,105,563,331,180,980,0
2019,8,20,6,45,25.200000000000003,111,595,374,180,980,0
2019,8,20,7,0,25.8,117,623,416,180,980,0
2019,8,20,7,15,26.3,122,647,458,180,980,0
2019,8,20,7,30,26.700000000000003,126,669,498,180,980,0
2019,8,20,7,45,27.1,128,692,537,180,980,0
2019,8,20,8,0,27.5,132,709,574,180,980,0
2019,8,20,8,15,27.900000000000002,135,723,609,180,980,0
2019,8,20,8,30,28.200000000000003,138,736,641,180,980,0
2019,8,20,8,45,28.5,126,777,678,180,980,0
2019,8,20,9,0,28.900000000000002,128,786,705,180,980,0
2019,8,20,9,15,29.1,337,313,574,180,980,0
2019,8,20,9,30,29.400000000000002,131,801,752,180,980,0
2019,8,20,9,45,29.6,134,805,771,180,980,0
2019,8,20,10,0,29.900000000000002,135,810,787,180,980,0
2019,8,20,10,15,30.1,136,815,801,180,980,0
2019,8,20,10,30,30.200000000000003,136,818,811,180,979,0
2019,8,20,10,45,30.400000000000002,137,818,817,180,979,0
2019,8,20,11,0,30.6,137,819,820,180,979,0
2019,8,20,11,15,30.700000000000003,137,819,819,180,979,0
2019,8,20,11,30,30.8,137,818,815,180,979,0
2019,8,20,11,45,30.900000000000002,131,825,810,180,979,0
2019,8,20,12,0,30.900000000000002,131,822,800,180,979,0
2019,8,20,12,15,31,130,818,786,180,979,0
2019,8,20,12,30,31,129,813,769,180,979,0
2019,8,20,12,45,31,127,808,749,180,979,0
2019,8,20,13,0,31,125,801,726,180,979,0
2019,8,20,13,15,31,124,793,700,186,979,0
2019,8,20,13,30,31,122,785,673,192,979,0
2019,8,20,13,45,30.900000000000002,119,776,642,198,979,0
2019,8,20,14,0,30.900000000000002,116,763,609,204,979,0
2019,8,20,14,15,30.8,113,749,573,206,979,0
2019,8,20,14,30,30.700000000000003,110,733,535,207,979,0
2019,8,20,14,45,30.6,106,717,496,209,979,0
2019,8,20,15,0,30.5,102,696,455,210,979,0
2019,8,20,15,15,30.3,98,672,413,211,978,0
2019,8,20,15,30,30,94,644,370,213,978,0
2019,8,20,15,45,29.8,88,615,327,214,978,0
2019,8,20,16,0,29.5,83,580,283,216,978,0
2019,8,20,16,15,29,77,538,240,216,978,0.2
2019,8,20,16,30,28.400000000000002,70,489,196,217,979,0.30000000000000004
2019,8,20,16,45,27.8,61,433,155,217,979,0.4
2019,8,20,17,0,27.200000000000003,52,365,115,218,979,0.5
2019,8,20,17,15,27.1,42,284,78,219,979,0.5
2019,8,20,17,30,26.900000000000002,30,190,46,220,979,0.4
2019,8,20,17,45,26.8,16,89,20,221,979,0.4
2019,8,20,18,0,26.6,0,0,0,222,979,0.4
2019,8,20,18,15,26.5,0,0,0,184,979,0.30000000000000004
2019,8,20,18,30,26.400000000000002,0,0,0,146,979,0.2
2019,8,20,18,45,26.200000000000003,0,0,0,107,979,0.2
2019,8,20,19,0,26.1,0,0,0,69,979,0.1
2019,8,20,19,15,25.900000000000002,0,0,0,70,979,0.2
2019,8,20,19,30,25.6,0,0,0,70,979,0.30000000000000004
2019,8,20,19,45,25.400000000000002,0,0,0,71,979,0.4
2019,8,20,20,0,25.1,0,0,0,72,979,0.5
2019,8,20,20,15,24.8,0,0,0,75,979,0.5
2019,8,20,20,30,24.5,0,0,0,78,979,0.6000000000000001
2019,8,20,20,45,24.200000000000003,0,0,0,81,979,0.6000000000000001
2019,8,20,21,0,23.900000000000002,0,0,0,84,979,0.7000000000000001
2019,8,20,21,15,23.6,0,0,0,85,979,0.7000000000000001
2019,8,20,21,30,23.400000000000002,0,0,0,87,979,0.7000000000000001
2019,8,20,21,45,23.200000000000003,0,0,0,88,979,0.7000000000000001
2019,8,20,22,0,22.900000000000002,0,0,0,89,979,0.7000000000000001
2019,8,20,22,15,22.8,0,0,0,87,979,0.7000000000000001
2019,8,20,22,30,22.700000000000003,0,0,0,84,979,0.7000000000000001
2019,8,20,22,45,22.6,0,0,0,82,979,0.7000000000000001
2019,8,20,23,0,22.400000000000002,0,0,0,79,979,0.7000000000000001
2019,8,20,23,15,22.400000000000002,0,0,0,79,979,0.7000000000000001
2019,8,20,23,30,22.400000000000002,0,0,0,79,979,0.7000000000000001
2019,8,20,23,45,22.400000000000002,0,0,0,79,979,0.7000000000000001
2019,8,21,0,0,21.8,0,0,0,53,979,0.7000000000000001
2019,8,21,0,15,21.400000000000002,0,0,0,48,979,0.6000000000000001
2019,8,21,0,30,21.1,0,0,0,43,979,0.6000000000000001
2019,8,21,0,45,20.8,0,0,0,38,979,0.6000000000000001
2019,8,21,1,0,20.5,0,0,0,33,979,0.6000000000000001
2019,8,21,1,15,20.200000000000003,0,0,0,31,979,0.5
2019,8,21,1,30,19.900000000000002,0,0,0,30,979,0.4
2019,8,21,1,45,19.6,0,0,0,29,979,0.4
2019,8,21,2,0,19.3,0,0,0,28,979,0.30000000000000004
2019,8,21,2,15,19.400000000000002,0,0,0,66,979,0.2
2019,8,21,2,30,19.400000000000002,0,0,0,104,979,0.1
2019,8,21,2,45,19.5,0,0,0,142,979,0.1
2019,8,21,3,0,19.5,0,0,0,180,980,0
2019,8,21,3,15,19.6,0,0,0,180,980,0
2019,8,21,3,30,19.700000000000003,0,0,0,180,980,0
2019,8,21,3,45,19.8,0,0,0,180,980,0
2019,8,21,4,0,19.900000000000002,0,0,0,180,980,0
2019,8,21,4,15,20.1,0,0,0,180,980,0
2019,8,21,4,30,20.3,10,0,10,180,980,0
2019,8,21,4,45,20.5,22,0,22,180,981,0
2019,8,21,5,0,20.700000000000003,36,0,36,180,981,0
2019,8,21,5,15,20.900000000000002,52,0,52,180,981,0
2019,8,21,5,30,21.1,72,0,72,180,981,0
2019,8,21,5,45,21.3,91,5,93,180,981,0
2019,8,21,6,0,21.5,118,48,133,180,981,0
2019,8,21,6,15,21.8,135,45,151,180,982,0
2019,8,21,6,30,22.1,153,47,172,180,982,0
2019,8,21,6,45,22.400000000000002,169,42,187,180,982,0
2019,8,21,7,0,22.700000000000003,190,50,214,180,982,0
2019,8,21,7,15,22.900000000000002,210,58,240,180,982,0
2019,8,21,7,30,23.200000000000003,42,0,42,180,982,0
2019,8,21,7,45,23.400000000000002,45,0,45,180,982,0
2019,8,21,8,0,23.700000000000003,49,0,49,180,982,0
2019,8,21,8,15,23.8,53,0,53,180,982,0
2019,8,21,8,30,23.900000000000002,36,0,36,180,982,0
2019,8,21,8,45,24,59,0,59,180,982,0
2019,8,21,9,0,24.1,64,0,64,180,983,0
2019,8,21,9,15,24.200000000000003,64,0,64,180,983,0
2019,8,21,9,30,24.3,67,0,67,180,983,0
2019,8,21,9,45,24.400000000000002,109,0,109,180,983,0
2019,8,21,10,0,24.400000000000002,69,0,69,180,983,0
2019,8,21,10,15,24.6,68,0,68,180,983,0
2019,8,21,10,30,24.700000000000003,55,0,55,180,983,0
2019,8,21,10,45,24.900000000000002,69,0,69,180,983,0
2019,8,21,11,0,25,132,0,132,180,983,0
2019,8,21,11,15,25.200000000000003,112,0,112,180,983,0
2019,8,21,11,30,25.3,161,4,164,180,983,0
2019,8,21,11,45,25.400000000000002,176,6,181,180,983,0
2019,8,21,12,0,25.5,222,10,230,180,983,0
2019,8,21,12,15,25.400000000000002,251,14,262,180,983,0
2019,8,21,12,30,25.400000000000002,377,137,484,180,982,0
2019,8,21,12,45,25.3,367,172,499,180,982,0
2019,8,21,13,0,25.200000000000003,354,141,459,180,982,0
2019,8,21,13,15,25.1,301,44,334,180,982,0
2019,8,21,13,30,24.900000000000002,322,110,399,180,982,0
2019,8,21,13,45,24.700000000000003,310,153,413,180,982,0
2019,8,21,14,0,24.5,292,131,376,180,982,0
2019,8,21,14,15,24.200000000000003,274,183,385,180,982,0
2019,8,21,14,30,23.900000000000002,223,369,436,180,982,0
2019,8,21,14,45,23.5,199,393,412,180,982,0
2019,8,21,15,0,23.200000000000003,216,158,295,180,982,0
2019,8,21,15,15,22.8,192,80,229,180,982,0
2019,8,21,15,30,22.400000000000002,175,146,237,180,982,0
2019,8,21,15,45,22,150,219,234,180,982,0
2019,8,21,16,0,21.6,87,0,87,180,983,0
2019,8,21,16,15,21.1,69,0,69,181,983,0
2019,8,21,16,30,20.6,95,78,115,182,983,0
2019,8,21,16,45,20.200000000000003,76,55,88,183,983,0
2019,8,21,17,0,19.700000000000003,57,32,63,185,983,0
2019,8,21,17,15,19.400000000000002,40,9,41,183,983,0
2019,8,21,17,30,19,23,0,23,182,983,0
2019,8,21,17,45,18.7,9,0,9,181,983,0
2019,8,21,18,0,18.400000000000002,0,0,0,180,983,0
2019,8,21,18,15,18.3,0,0,0,180,983,0
2019,8,21,18,30,18.1,0,0,0,180,983,0
2019,8,21,18,45,18,0,0,0,180,983,0
2019,8,21,19,0,17.8,0,0,0,180,984,0
2019,8,21,19,15,17.7,0,0,0,180,984,0
2019,8,21,19,30,17.6,0,0,0,180,984,0
2019,8,21,19,45,17.5,0,0,0,180,984,0
2019,8,21,20,0,17.400000000000002,0,0,0,180,984,0
2019,8,21,20,15,17.3,0,0,0,180,984,0
2019,8,21,20,30,17.2,0,0,0,180,984,0
2019,8,21,20,45,17.1,0,0,0,180,984,0
2019,8,21,21,0,17,0,0,0,180,984,0
2019,8,21,21,15,16.900000000000002,0,0,0,180,984,0
2019,8,21,21,30,16.8,0,0,0,180,984,0
2019,8,21,21,45,16.7,0,0,0,180,984,0
2019,8,21,22,0,16.6,0,0,0,180,984,0
2019,8,21,22,15,16.5,0,0,0,180,984,0
2019,8,21,22,30,16.5,0,0,0,180,984,0
2019,8,21,22,45,16.400000000000002,0,0,0,180,984,0
2019,8,21,23,0,16.3,0,0,0,180,984,0
2019,8,21,23,15,16.3,0,0,0,180,984,0
2019,8,21,23,30,16.3,0,0,0,180,984,0
2019,8,21,23,45,16.3,0,0,0,180,984,0
2019,8,22,0,0,15.9,0,0,0,180,984,0
2019,8,22,0,15,15.9,0,0,0,180,984,0
2019,8,22,0,30,15.8,0,0,0,180,983,0
2019,8,22,0,45,15.8,0,0,0,180,983,0
2019,8,22,1,0,15.700000000000001,0,0,0,180,983,0
2019,8,22,1,15,15.700000000000001,0,0,0,180,983,0
2019,8,22,1,30,15.700000000000001,0,0,0,180,983,0
2019,8,22,1,45,15.700000000000001,0,0,0,180,983,0
2019,8,22,2,0,15.600000000000001,0,0,0,180,983,0
2019,8,22,2,15,15.600000000000001,0,0,0,180,983,0
2019,8,22,2,30,15.5,0,0,0,180,983,0
2019,8,22,2,45,15.4,0,0,0,180,983,0
2019,8,22,3,0,15.3,0,0,0,180,983,0
2019,8,22,3,15,15.3,0,0,0,180,983,0
2019,8,22,3,30,15.200000000000001,0,0,0,180,983,0
2019,8,22,3,45,15.200000000000001,0,0,0,180,983,0
2019,8,22,4,0,15.200000000000001,0,0,0,180,983,0
2019,8,22,4,15,15.3,0,0,0,180,983,0
2019,8,22,4,30,15.4,2,0,2,180,983,0
2019,8,22,4,45,15.600000000000001,4,0,4,180,983,0
2019,8,22,5,0,15.700000000000001,6,0,6,180,983,0
2019,8,22,5,15,16,8,0,8,180,983,0
2019,8,22,5,30,16.3,11,0,11,180,983,0
2019,8,22,5,45,16.6,14,0,14,180,983,0
2019,8,22,6,0,16.900000000000002,18,0,18,180,984,0
2019,8,22,6,15,17.2,21,0,21,180,983,0
2019,8,22,6,30,17.6,25,0,25,180,983,0
2019,8,22,6,45,18,34,0,34,180,983,0
2019,8,22,7,0,18.400000000000002,55,0,55,180,983,0
2019,8,22,7,15,18.8,38,0,38,180,984,0
2019,8,22,7,30,19.200000000000003,65,0,65,180,984,0
2019,8,22,7,45,19.6,187,9,192,180,984,0
2019,8,22,8,0,20,157,0,157,180,984,0
2019,8,22,8,15,20.400000000000002,170,3,172,180,984,0
2019,8,22,8,30,20.700000000000003,55,0,55,180,983,0
2019,8,22,8,45,21,112,0,112,180,983,0
2019,8,22,9,0,21.400000000000002,203,8,209,180,983,0
2019,8,22,9,15,21.6,338,73,393,180,983,0
2019,8,22,9,30,21.900000000000002,356,87,423,180,983,0
2019,8,22,9,45,22.1,254,15,266,180,983,0
2019,8,22,10,0,22.400000000000002,344,48,383,180,983,0
2019,8,22,10,15,22.700000000000003,361,58,408,180,983,0
2019,8,22,10,30,22.900000000000002,361,55,406,180,983,0
2019,8,22,10,45,23.200000000000003,254,14,265,180,983,0
2019,8,22,11,0,23.5,315,26,337,180,983,0
2019,8,22,11,15,23.8,249,13,260,180,983,0
2019,8,22,11,30,24.1,323,30,347,180,983,0
2019,8,22,11,45,24.400000000000002,105,0,105,180,983,0
2019,8,22,12,0,24.6,130,0,130,180,983,0
2019,8,22,12,15,24.8,190,7,196,180,983,0
2019,8,22,12,30,24.900000000000002,372,214,539,180,983,0
2019,8,22,12,45,25,268,19,283,180,983,0
2019,8,22,13,0,25.1,311,45,344,180,982,0
2019,8,22,13,15,25,339,181,469,180,982,0
2019,8,22,13,30,24.900000000000002,318,230,478,180,982,0
2019,8,22,13,45,24.8,304,212,446,180,982,0
2019,8,22,14,0,24.700000000000003,283,240,436,180,982,0
2019,8,22,14,15,24.400000000000002,272,157,368,180,982,0
2019,8,22,14,30,24.1,232,49,260,180,982,0
2019,8,22,14,45,23.8,230,212,344,180,982,0
2019,8,22,15,0,23.5,214,156,292,180,982,0
2019,8,22,15,15,23.200000000000003,190,201,283,180,982,0
2019,8,22,15,30,22.8,173,158,239,180,982,0
2019,8,22,15,45,22.400000000000002,145,44,161,180,982,0
2019,8,22,16,0,22.1,136,333,248,180,982,0
2019,8,22,16,15,21.6,113,110,145,151,982,0
2019,8,22,16,30,21.200000000000003,94,101,119,123,982,0
2019,8,22,16,45,20.8,75,80,91,94,982,0
2019,8,22,17,0,20.400000000000002,57,61,67,66,982,0
2019,8,22,17,15,20.1,40,44,45,64,983,0
2019,8,22,17,30,19.8,25,17,26,62,983,0
2019,8,22,17,45,19.5,9,15,9,61,983,0
2019,8,22,18,0,19.200000000000003,0,0,0,59,983,0
2019,8,22,18,15,19.1,0,0,0,89,983,0
2019,8,22,18,30,18.900000000000002,0,0,0,120,983,0
2019,8,22,18,45,18.8,0,0,0,150,983,0
2019,8,22,19,0,18.6,0,0,0,180,983,0
2019,8,22,19,15,18.5,0,0,0,180,983,0
2019,8,22,19,30,18.3,0,0,0,180,983,0
2019,8,22,19,45,18.2,0,0,0,180,983,0
2019,8,22,20,0,18.1,0,0,0,180,983,0
2019,8,22,20,15,18,0,0,0,180,983,0
2019,8,22,20,30,17.900000000000002,0,0,0,180,983,0
2019,8,22,20,45,17.8,0,0,0,180,983,0
2019,8,22,21,0,17.7,0,0,0,180,983,0
2019,8,22,21,15,17.6,0,0,0,145,983,0
2019,8,22,21,30,17.6,0,0,0,111,983,0
2019,8,22,21,45,17.5,0,0,0,76,983,0
2019,8,22,22,0,17.5,0,0,0,41,983,0
2019,8,22,22,15,17.5,0,0,0,76,983,0
2019,8,22,22,30,17.400000000000002,0,0,0,111,983,0
2019,8,22,22,45,17.400000000000002,0,0,0,145,983,0
2019,8,22,23,0,17.400000000000002,0,0,0,180,983,0
2019,8,22,23,15,17.400000000000002,0,0,0,180,983,0
2019,8,22,23,30,17.400000000000002,0,0,0,180,983,0
2019,8,22,23,45,17.400000000000002,0,0,0,180,983,0
2019,8,23,0,0,17.3,0,0,0,180,983,0
2019,8,23,0,15,17.3,0,0,0,180,983,0
2019,8,23,0,30,17.3,0,0,0,180,983,0
2019,8,23,0,45,17.3,0,0,0,180,983,0
2019,8,23,1,0,17.3,0,0,0,180,983,0
2019,8,23,1,15,17.3,0,0,0,180,983,0
2019,8,23,1,30,17.3,0,0,0,180,983,0
2019,8,23,1,45,17.3,0,0,0,180,983,0
2019,8,23,2,0,17.3,0,0,0,180,983,0
2019,8,23,2,15,17.3,0,0,0,180,983,0
2019,8,23,2,30,17.400000000000002,0,0,0,180,983,0
2019,8,23,2,45,17.400000000000002,0,0,0,180,983,0
2019,8,23,3,0,17.400000000000002,0,0,0,180,983,0
