,model,scenario,region,variable,unit,year,value,hash,name,building_id,share_of_maximum_pv_potential,pv_azimuth,pv_tilt,pv_rooftop_capacity_in_kilowatt,pv_rooftop_generation_in_kilowatthour,building_code,norm_heating_load_in_kilowatt,conditioned_floor_area_in_m2,number_of_dwellings_per_building,lpg_households,building_postal_code,building_location,weather_try_region,weather_location
124,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatDistributionController|Any|State,-,2021,0.7443207762557078,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
125,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatDistributionController|Temperature|HeatingFlowTemperature,°C,2021,27.01724346590648,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
126,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatDistributionController|Temperature|HeatingReturnTemperature,°C,2021,23.8029666595834,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
127,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatDistributionController|Temperature|HeatingTemperatureDifference,°C,2021,3.2142768063230767,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
128,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatPumpController|Any|State,-,2021,0.1635844748858447,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
129,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Heating|ThermalOutputPower,W,2021,3104.859991322762,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
130,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Heating|ThermalOutputEnergy,Wh,2021,27198573.5239874,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
131,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Electricity|ElectricalInputPower,W,2021,732.1544965201261,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
132,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Electricity|ElectricalInputPowerForHeating,W,2021,730.5322373652631,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
133,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Electricity|ElectricalInputPowerForCooling,W,2021,1.6222591548630785,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
134,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Electricity|ElectricalInputEnergy,Wh,2021,6413673.389516306,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
135,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Any|COP,-,2021,1.3553666294262183,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
136,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Any|EER,-,2021,0.0166448826503025,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
137,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Heating|TemperatureOutput,°C,2021,32.1924364429303,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
138,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Volume|MassFlowOutput,kg/s,2021,0.1490121404413807,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
139,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Time|TimeOnHeating,s,2021,28352700.0,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
140,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Time|TimeOnCooling,s,2021,781200.0,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
141,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,AdvancedHeatPumpHPLib|Time|TimeOff,s,2021,1500857100.0,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
142,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatDistributionSystem|Water|WaterTemperatureInlet,°C,2021,30.74679509334544,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
143,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatDistributionSystem|Water|WaterTemperatureOutput,°C,2021,29.23025881594209,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
144,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatDistributionSystem|Water|WaterTemperatureDifference,K,2021,1.516536277403352,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
145,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatDistributionSystem|Heating|ThermalPowerDelivered,W,2021,2417.7921222602013,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
146,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,HeatDistributionSystem|Volume|WaterMassFlowHDS,kg/s,2021,0.3814080656185919,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
147,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,SimpleHotWaterStorage|Water|WaterTemperatureToHeatDistribution,°C,2021,30.747099476932423,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
148,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,SimpleHotWaterStorage|Water|WaterTemperatureToHeatGenerator,°C,2021,30.747099476932423,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
149,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,SimpleHotWaterStorage|Water|WaterMeanTemperatureInStorage,°C,2021,30.747099476932423,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
150,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,SimpleHotWaterStorage|Heating|ThermalEnergyInStorage,Wh,2021,1702884913.195995,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
151,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,SimpleHotWaterStorage|Heating|ThermalEnergyFromHeatGenerator,Wh,2021,197545892.21977264,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
152,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,SimpleHotWaterStorage|Heating|ThermalEnergyFromHeatDistribution,Wh,2021,408228124.32294345,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
153,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,SimpleHotWaterStorage|Heating|ThermalEnergyIncreaseInStorage,Wh,2021,1744572.7617668938,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
154,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,SimpleHotWaterStorage|Heating|StandbyHeatLoss,W,2021,197.64733541927248,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
155,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,DHWBoiler_w1|Temperature|TemperatureMean,°C,2021,60.55846764977392,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
156,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,DHWBoiler_w1|Heating|PowerFromHotWaterStorage,W,2021,196.32566063733407,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
157,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ControllerDHWHeatpumpController_w1|Any|HeatControllerTargetPercentage,,2021,0.0446489726027397,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
158,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,DHWHeatPump_w1|Heating|ThermalPowerDelivered,W,2021,267.8938356164384,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
159,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,DHWHeatPump_w1|Electricity|ElectricityOutput,W,2021,62.684396309683024,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
160,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,DHWHeatPump_w1|Any|PowerModifier,-,2021,0.0446489726027397,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
161,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ElectricityMeter|Electricity|ElectricityAvailable,W,2021,-846.5888172491526,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
162,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ElectricityMeter|Electricity|ElectricityToAndFromGrid,Wh,2021,-7416118.039102577,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
163,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ElectricityMeter|Electricity|ElectricityToGrid,Wh,2021,689554.4493223637,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
164,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ElectricityMeter|Electricity|ElectricityFromGrid,Wh,2021,8105672.488424938,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
165,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ElectricityMeter|Electricity|ElectricityConsumption,Wh,2021,0.0,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
166,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ElectricityMeter|Electricity|ElectricityProduction,Wh,2021,-7416118.039102577,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
167,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ElectricityMeter|Electricity|CumulativeConsumption,Wh,2021,0.0,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
168,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ElectricityMeter|Electricity|CumulativeProduction,Wh,2021,-135463690903.78912,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
169,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Battery_w1|Electricity|AcBatteryPowerUsed,W,2021,44.59505308130518,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
170,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Battery_w1|Electricity|DcBatteryPowerUsed,W,2021,6.769815175097492,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
171,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,Battery_w1|Any|StateOfCharge,-,2021,0.2240566072093372,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
172,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Electricity|TotalElectricityToOrFromGrid,W,2021,-846.5888172491526,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
173,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Electricity|TotalElectricityConsumption,W,2021,1429.7128760978867,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
174,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Temperature|BuildingIndoorTemperatureModifier,°C,2021,0.135445205479452,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
175,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Temperature|DomesticHotWaterStorageTemperatureModifier,°C,2021,0.6772260273972602,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
176,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Temperature|SpaceHeatingWaterStorageTemperatureModifier,°C,2021,0.6772260273972602,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
177,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Any|CheckPeakShaving,-,2021,0.0,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
178,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Electricity|ElectricityToBuildingFromDistrictEMSOutput,W,2021,0.0,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
179,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfUtspLpgConnector_Output8,W,2021,-7.144221742312609,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
180,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfModularHeatPump_Output9,W,2021,196.45139429484664,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
181,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Electricity|ElectricityToOrFromGridOfHeatPumpHplib_Output10,W,2021,-364.1535822328413,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
182,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,L2EMSElectricityController|Electricity|LoadingPowerInputForBattery_Output11,W,2021,-801.9937641678474,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
183,HiSim_household_cluster_advanced_hp_pv_battery_ems,-3343391901036329_0,06Bad Marienburg,ElectricCar_1_w1|Electricity|ElectricityOutput,W,2021,5.014109589041095,-3343391901036329,BuildingPVConfig,DEA_DENW07AL0000vfNm,0.25,5.502600865536484,47.10034252334455,11.32,8458.778,DE.N.SFH.08.Gen.ReEx.001.003,11.16,317,1,['CHR51_Couple_over_65_years_II'],59955,Winterberg,6,BAD_MARIENBURG
