Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1291832,-,-,-,37.97,23.74,0,140,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Pressure,Wind Speed,Wind Direction
2019,3,27,3,0,9.3,0,0,0,1016,2.4000000000000004,354
2019,3,27,3,15,9.4,0,0,0,1016,2.4000000000000004,355
2019,3,27,3,30,9.5,0,0,0,1016,2.4000000000000004,357
2019,3,27,3,45,9.600000000000001,0,0,0,1016,2.5,358
2019,3,27,4,0,9.700000000000001,0,0,0,1016,2.5,359
2019,3,27,4,15,10.3,0,0,0,1016,2.7,271
2019,3,27,4,30,11,11,29,12,1017,2.8000000000000003,183
2019,3,27,4,45,11.700000000000001,31,106,40,1017,3,95
2019,3,27,5,0,12.4,53,191,78,1017,3.2,7
2019,3,27,5,15,12.9,73,271,122,1017,3.3000000000000003,11
2019,3,27,5,30,13.3,90,341,169,1017,3.5,14
2019,3,27,5,45,13.8,106,48,119,1017,3.6,18
2019,3,27,6,0,14.200000000000001,131,106,165,1017,3.8000000000000003,21
2019,3,27,6,15,14.600000000000001,152,84,183,1017,3.8000000000000003,24
2019,3,27,6,30,15,137,554,369,1018,3.9000000000000004,26
2019,3,27,6,45,15.4,189,265,311,1018,3.9000000000000004,29
2019,3,27,7,0,15.8,205,301,357,1018,3.9000000000000004,32
2019,3,27,7,15,16.1,236,242,368,1018,3.8000000000000003,33
2019,3,27,7,30,16.3,257,243,399,1018,3.8000000000000003,33
2019,3,27,7,45,16.6,173,688,598,1018,3.7,34
2019,3,27,8,0,16.900000000000002,177,705,637,1018,3.6,35
2019,3,27,8,15,17,182,721,673,1018,3.6,35
2019,3,27,8,30,17.2,328,262,513,1018,3.6,36
2019,3,27,8,45,17.400000000000002,318,362,583,1018,3.5,37
2019,3,27,9,0,17.5,354,270,558,1018,3.5,37
2019,3,27,9,15,17.6,364,276,577,1018,3.5,38
2019,3,27,9,30,17.6,382,232,565,1018,3.5,40
2019,3,27,9,45,17.7,394,193,548,1018,3.5,41
2019,3,27,10,0,17.7,388,266,603,1018,3.5,42
2019,3,27,10,15,17.7,401,212,573,1018,3.5,42
2019,3,27,10,30,17.7,371,350,656,1018,3.5,43
2019,3,27,10,45,17.6,369,351,655,1018,3.5,43
2019,3,27,11,0,17.6,362,363,656,1018,3.5,43
2019,3,27,11,15,17.5,352,379,656,1018,3.5,43
2019,3,27,11,30,17.400000000000002,378,258,581,1018,3.6,42
2019,3,27,11,45,17.2,349,338,611,1018,3.6,42
2019,3,27,12,0,17.1,324,387,617,1018,3.6,41
2019,3,27,12,15,17,298,425,611,1019,3.6,39
2019,3,27,12,30,16.900000000000002,335,227,496,1019,3.6,36
2019,3,27,12,45,16.8,323,182,447,1019,3.6,34
2019,3,27,13,0,16.6,298,94,360,1019,3.7,31
2019,3,27,13,15,16.3,285,128,365,1019,3.7,32
2019,3,27,13,30,16,266,139,347,1019,3.7,32
2019,3,27,13,45,15.700000000000001,245,136,320,1019,3.7,33
2019,3,27,14,0,15.4,217,79,258,1019,3.7,34
2019,3,27,14,15,15.100000000000001,201,117,255,1019,3.7,34
2019,3,27,14,30,14.700000000000001,172,61,197,1019,3.7,35
2019,3,27,14,45,14.4,148,245,241,1019,3.7,35
2019,3,27,15,0,14.100000000000001,133,122,173,1019,3.7,36
2019,3,27,15,15,13.8,89,0,89,1019,3.6,35
2019,3,27,15,30,13.5,89,78,107,1019,3.6,35
2019,3,27,15,45,13.100000000000001,67,57,78,1020,3.6,34
2019,3,27,16,0,12.8,31,0,31,1020,3.5,33
2019,3,27,16,15,12.700000000000001,17,0,17,1020,3.5,33
2019,3,27,16,30,12.5,6,0,6,1020,3.5,32
2019,3,27,16,45,12.3,0,0,0,1020,3.6,32
2019,3,27,17,0,12.200000000000001,0,0,0,1020,3.6,31
2019,3,27,17,15,12.100000000000001,0,0,0,1020,3.5,30
2019,3,27,17,30,12,0,0,0,1020,3.5,30
2019,3,27,17,45,11.9,0,0,0,1020,3.4000000000000004,29
2019,3,27,18,0,11.8,0,0,0,1020,3.4000000000000004,28
2019,3,27,18,15,11.8,0,0,0,1020,3.4000000000000004,29
2019,3,27,18,30,11.8,0,0,0,1020,3.4000000000000004,29
2019,3,27,18,45,11.700000000000001,0,0,0,1020,3.3000000000000003,30
2019,3,27,19,0,11.700000000000001,0,0,0,1020,3.3000000000000003,30
2019,3,27,19,15,11.700000000000001,0,0,0,1020,3.3000000000000003,30
2019,3,27,19,30,11.700000000000001,0,0,0,1020,3.3000000000000003,30
2019,3,27,19,45,11.600000000000001,0,0,0,1020,3.3000000000000003,30
2019,3,27,20,0,11.600000000000001,0,0,0,1020,3.4000000000000004,30
2019,3,27,20,15,11.600000000000001,0,0,0,1020,3.3000000000000003,29
2019,3,27,20,30,11.600000000000001,0,0,0,1020,3.2,28
2019,3,27,20,45,11.700000000000001,0,0,0,1020,3.1,26
2019,3,27,21,0,11.700000000000001,0,0,0,1020,3,25
2019,3,27,21,15,11.700000000000001,0,0,0,1020,3,27
2019,3,27,21,30,11.700000000000001,0,0,0,1020,3,29
2019,3,27,21,45,11.700000000000001,0,0,0,1020,3,31
2019,3,27,22,0,11.8,0,0,0,1020,3,34
2019,3,27,22,15,11.8,0,0,0,1020,3,35
2019,3,27,22,30,11.8,0,0,0,1019,3.1,36
2019,3,27,22,45,11.8,0,0,0,1019,3.1,37
2019,3,27,23,0,11.8,0,0,0,1019,3.1,38
2019,3,27,23,15,11.8,0,0,0,1019,3.1,38
2019,3,27,23,30,11.8,0,0,0,1019,3.1,38
2019,3,27,23,45,11.8,0,0,0,1019,3.1,38
2019,3,28,0,0,11.8,0,0,0,1019,3.2,40
2019,3,28,0,15,11.8,0,0,0,1019,3.4000000000000004,41
2019,3,28,0,30,11.8,0,0,0,1018,3.5,43
2019,3,28,0,45,11.700000000000001,0,0,0,1018,3.6,44
2019,3,28,1,0,11.700000000000001,0,0,0,1018,3.8000000000000003,45
2019,3,28,1,15,11.700000000000001,0,0,0,1018,3.8000000000000003,46
2019,3,28,1,30,11.700000000000001,0,0,0,1018,3.9000000000000004,46
2019,3,28,1,45,11.600000000000001,0,0,0,1018,4,46
2019,3,28,2,0,11.600000000000001,0,0,0,1018,4,47
2019,3,28,2,15,11.600000000000001,0,0,0,1018,4.1000000000000005,47
2019,3,28,2,30,11.600000000000001,0,0,0,1018,4.2,47
2019,3,28,2,45,11.5,0,0,0,1018,4.3,47
2019,3,28,3,0,11.5,0,0,0,1018,4.4,48
2019,3,28,3,15,11.5,0,0,0,1018,4.4,47
2019,3,28,3,30,11.5,0,0,0,1018,4.5,47
2019,3,28,3,45,11.5,0,0,0,1018,4.5,47
2019,3,28,4,0,11.4,0,0,0,1018,4.6000000000000005,47
2019,3,28,4,15,11.5,0,0,0,1018,4.7,46
2019,3,28,4,30,11.5,3,0,3,1018,4.9,46
2019,3,28,4,45,11.600000000000001,5,0,5,1018,5,46
2019,3,28,5,0,11.600000000000001,6,0,6,1018,5.2,46
2019,3,28,5,15,11.700000000000001,8,0,8,1018,5.4,46
2019,3,28,5,30,11.700000000000001,9,0,9,1018,5.6000000000000005,47
2019,3,28,5,45,11.700000000000001,11,0,11,1018,5.800000000000001,47
2019,3,28,6,0,11.8,14,0,14,1018,6,47
2019,3,28,6,15,11.8,17,0,17,1018,6.1000000000000005,47
2019,3,28,6,30,11.8,20,0,20,1018,6.300000000000001,48
2019,3,28,6,45,11.9,23,0,23,1019,6.4,48
2019,3,28,7,0,11.9,26,0,26,1019,6.6000000000000005,48
2019,3,28,7,15,11.9,30,0,30,1019,6.7,48
2019,3,28,7,30,12,34,0,34,1019,6.800000000000001,48
2019,3,28,7,45,12,38,0,38,1019,7,49
2019,3,28,8,0,12,43,0,43,1019,7.1000000000000005,49
2019,3,28,8,15,12.100000000000001,47,0,47,1019,7.2,49
2019,3,28,8,30,12.100000000000001,51,0,51,1019,7.4,49
2019,3,28,8,45,12.200000000000001,67,0,67,1019,7.5,49
2019,3,28,9,0,12.200000000000001,96,0,96,1019,7.6000000000000005,49
2019,3,28,9,15,12.3,61,0,61,1019,7.7,49
2019,3,28,9,30,12.4,105,0,105,1018,7.800000000000001,49
2019,3,28,9,45,12.4,104,0,104,1018,7.800000000000001,48
2019,3,28,10,0,12.5,125,0,125,1018,7.9,48
2019,3,28,10,15,12.5,68,0,68,1018,7.9,48
2019,3,28,10,30,12.600000000000001,108,0,108,1018,7.9,48
2019,3,28,10,45,12.600000000000001,69,0,69,1018,8,47
2019,3,28,11,0,12.600000000000001,68,0,68,1018,8,47
2019,3,28,11,15,12.600000000000001,105,0,105,1018,8,46
2019,3,28,11,30,12.600000000000001,92,0,92,1018,8,46
2019,3,28,11,45,12.600000000000001,174,3,177,1017,8,45
2019,3,28,12,0,12.600000000000001,57,0,57,1017,8,44
2019,3,28,12,15,12.5,54,0,54,1017,7.9,44
2019,3,28,12,30,12.5,51,0,51,1017,7.9,43
2019,3,28,12,45,12.4,48,0,48,1017,7.9,43
2019,3,28,13,0,12.3,44,0,44,1017,7.800000000000001,42
2019,3,28,13,15,12.3,149,0,149,1017,7.800000000000001,42
2019,3,28,13,30,12.200000000000001,36,0,36,1016,7.7,41
2019,3,28,13,45,12.100000000000001,99,0,99,1016,7.7,41
2019,3,28,14,0,12,92,0,92,1016,7.6000000000000005,40
2019,3,28,14,15,11.9,121,0,121,1016,7.6000000000000005,40
2019,3,28,14,30,11.8,19,0,19,1016,7.5,39
2019,3,28,14,45,11.700000000000001,52,0,52,1016,7.4,39
2019,3,28,15,0,11.600000000000001,13,0,13,1016,7.300000000000001,38
2019,3,28,15,15,11.5,11,0,11,1016,7.300000000000001,37
2019,3,28,15,30,11.4,9,0,9,1016,7.2,37
2019,3,28,15,45,11.200000000000001,8,0,8,1016,7.1000000000000005,36
2019,3,28,16,0,11.100000000000001,6,0,6,1016,7.1000000000000005,36
2019,3,28,16,15,11,4,0,4,1016,7.1000000000000005,35
2019,3,28,16,30,10.9,3,0,3,1016,7.2,34
2019,3,28,16,45,10.8,0,0,0,1016,7.2,34
2019,3,28,17,0,10.700000000000001,0,0,0,1016,7.300000000000001,33
2019,3,28,17,15,10.700000000000001,0,0,0,1016,7.4,33
2019,3,28,17,30,10.600000000000001,0,0,0,1016,7.5,32
2019,3,28,17,45,10.5,0,0,0,1016,7.6000000000000005,32
2019,3,28,18,0,10.4,0,0,0,1016,7.7,32
2019,3,28,18,15,10.4,0,0,0,1016,7.800000000000001,31
2019,3,28,18,30,10.3,0,0,0,1016,7.9,31
2019,3,28,18,45,10.200000000000001,0,0,0,1016,8.1,31
2019,3,28,19,0,10.200000000000001,0,0,0,1016,8.200000000000001,31
2019,3,28,19,15,10.100000000000001,0,0,0,1016,8.200000000000001,31
2019,3,28,19,30,10,0,0,0,1016,8.3,30
2019,3,28,19,45,9.9,0,0,0,1016,8.3,30
2019,3,28,20,0,9.8,0,0,0,1016,8.3,30
2019,3,28,20,15,9.700000000000001,0,0,0,1016,8.4,29
2019,3,28,20,30,9.700000000000001,0,0,0,1016,8.4,29
2019,3,28,20,45,9.600000000000001,0,0,0,1016,8.4,29
2019,3,28,21,0,9.5,0,0,0,1016,8.4,28
2019,3,28,21,15,9.5,0,0,0,1016,8.4,28
2019,3,28,21,30,9.4,0,0,0,1016,8.4,28
2019,3,28,21,45,9.4,0,0,0,1016,8.5,27
2019,3,28,22,0,9.3,0,0,0,1016,8.5,27
2019,3,28,22,15,9.3,0,0,0,1016,8.5,27
2019,3,28,22,30,9.3,0,0,0,1016,8.5,27
2019,3,28,22,45,9.3,0,0,0,1016,8.6,27
2019,3,28,23,0,9.3,0,0,0,1016,8.6,26
2019,3,28,23,15,9.3,0,0,0,1016,8.6,26
2019,3,28,23,30,9.3,0,0,0,1016,8.6,26
2019,3,28,23,45,9.3,0,0,0,1016,8.6,26
2019,3,29,0,0,9.4,0,0,0,1016,8.9,27
2019,3,29,0,15,9.4,0,0,0,1016,9,28
2019,3,29,0,30,9.4,0,0,0,1016,9.1,28
2019,3,29,0,45,9.5,0,0,0,1016,9.200000000000001,29
2019,3,29,1,0,9.5,0,0,0,1016,9.3,29
2019,3,29,1,15,9.5,0,0,0,1016,9.4,29
2019,3,29,1,30,9.5,0,0,0,1016,9.5,30
2019,3,29,1,45,9.5,0,0,0,1016,9.600000000000001,30
2019,3,29,2,0,9.5,0,0,0,1016,9.700000000000001,31
2019,3,29,2,15,9.5,0,0,0,1016,9.700000000000001,31
2019,3,29,2,30,9.5,0,0,0,1016,9.700000000000001,31
2019,3,29,2,45,9.5,0,0,0,1016,9.700000000000001,31
2019,3,29,3,0,9.4,0,0,0,1016,9.8,32
2019,3,29,3,15,9.4,0,0,0,1016,9.700000000000001,31
2019,3,29,3,30,9.4,0,0,0,1016,9.700000000000001,31
2019,3,29,3,45,9.4,0,0,0,1016,9.700000000000001,31
2019,3,29,4,0,9.4,0,0,0,1016,9.600000000000001,30
2019,3,29,4,15,9.5,0,0,0,1016,9.700000000000001,30
2019,3,29,4,30,9.600000000000001,2,0,2,1016,9.700000000000001,30
2019,3,29,4,45,9.700000000000001,5,0,5,1016,9.8,30
2019,3,29,5,0,9.8,7,0,7,1016,9.9,29
2019,3,29,5,15,9.9,70,96,88,1016,10,29
2019,3,29,5,30,10.100000000000001,14,0,14,1016,10.100000000000001,29
2019,3,29,5,45,10.200000000000001,18,0,18,1016,10.200000000000001,29
2019,3,29,6,0,10.3,55,0,55,1017,10.4,29
2019,3,29,6,15,10.5,49,0,49,1017,10.4,29
2019,3,29,6,30,10.700000000000001,144,4,146,1017,10.5,29
2019,3,29,6,45,10.8,96,0,96,1017,10.600000000000001,29
2019,3,29,7,0,11,124,0,124,1017,10.700000000000001,29
2019,3,29,7,15,11.100000000000001,212,27,227,1017,10.700000000000001,29
2019,3,29,7,30,11.3,252,59,287,1017,10.8,29
2019,3,29,7,45,11.4,289,130,370,1017,10.8,28
2019,3,29,8,0,11.5,306,116,383,1017,10.8,28
2019,3,29,8,15,11.600000000000001,327,152,432,1017,10.8,28
2019,3,29,8,30,11.700000000000001,339,226,501,1017,10.8,27
2019,3,29,8,45,11.8,356,204,508,1017,10.8,27
2019,3,29,9,0,11.9,365,238,547,1017,10.8,26
2019,3,29,9,15,12,346,361,629,1017,10.8,26
2019,3,29,9,30,12,355,363,644,1017,10.8,25
2019,3,29,9,45,12,159,865,858,1017,10.700000000000001,24
2019,3,29,10,0,12.100000000000001,384,303,631,1017,10.700000000000001,24
2019,3,29,10,15,12,386,309,639,1017,10.700000000000001,23
2019,3,29,10,30,11.9,162,871,878,1017,10.700000000000001,22
2019,3,29,10,45,11.8,163,869,876,1017,10.700000000000001,21
2019,3,29,11,0,11.700000000000001,162,867,870,1017,10.700000000000001,21
2019,3,29,11,15,11.600000000000001,329,437,682,1017,10.700000000000001,20
2019,3,29,11,30,11.4,309,469,682,1017,10.700000000000001,20
2019,3,29,11,45,11.3,348,356,626,1017,10.700000000000001,19
2019,3,29,12,0,11.100000000000001,336,358,610,1017,10.700000000000001,19
2019,3,29,12,15,11,355,214,514,1017,10.600000000000001,19
2019,3,29,12,30,10.9,341,208,490,1017,10.600000000000001,19
2019,3,29,12,45,10.8,246,494,587,1017,10.600000000000001,19
2019,3,29,13,0,10.700000000000001,309,177,426,1016,10.5,18
2019,3,29,13,15,10.700000000000001,290,150,385,1016,10.4,18
2019,3,29,13,30,10.600000000000001,258,72,301,1016,10.4,18
2019,3,29,13,45,10.5,162,0,162,1016,10.3,18
2019,3,29,14,0,10.5,112,0,112,1016,10.200000000000001,19
2019,3,29,14,15,10.5,91,0,91,1016,10.100000000000001,19
2019,3,29,14,30,10.5,151,11,156,1016,10,19
2019,3,29,14,45,10.5,150,45,167,1016,9.9,19
2019,3,29,15,0,10.4,127,32,138,1016,9.8,20
2019,3,29,15,15,10.4,77,0,77,1016,9.600000000000001,20
2019,3,29,15,30,10.4,58,0,58,1016,9.4,20
2019,3,29,15,45,10.4,42,0,42,1016,9.200000000000001,20
2019,3,29,16,0,10.4,48,166,72,1016,9,20
2019,3,29,16,15,10.4,31,117,42,1016,9,21
2019,3,29,16,30,10.4,15,41,16,1016,9,22
2019,3,29,16,45,10.4,0,0,0,1016,9,22
2019,3,29,17,0,10.4,0,0,0,1017,9,23
2019,3,29,17,15,10.3,0,0,0,1017,9,24
2019,3,29,17,30,10.3,0,0,0,1017,9,25
2019,3,29,17,45,10.200000000000001,0,0,0,1017,9.1,26
2019,3,29,18,0,10.100000000000001,0,0,0,1017,9.1,26
2019,3,29,18,15,10,0,0,0,1017,9.1,26
2019,3,29,18,30,9.9,0,0,0,1018,9.1,27
2019,3,29,18,45,9.8,0,0,0,1018,9,27
2019,3,29,19,0,9.700000000000001,0,0,0,1018,9,27
2019,3,29,19,15,9.600000000000001,0,0,0,1018,8.9,27
2019,3,29,19,30,9.5,0,0,0,1018,8.9,26
2019,3,29,19,45,9.3,0,0,0,1018,8.8,26
2019,3,29,20,0,9.200000000000001,0,0,0,1018,8.8,25
2019,3,29,20,15,9.1,0,0,0,1018,8.700000000000001,24
2019,3,29,20,30,9,0,0,0,1018,8.700000000000001,23
2019,3,29,20,45,8.9,0,0,0,1018,8.700000000000001,22
2019,3,29,21,0,8.8,0,0,0,1018,8.700000000000001,22
2019,3,29,21,15,8.700000000000001,0,0,0,1018,8.700000000000001,21
2019,3,29,21,30,8.700000000000001,0,0,0,1018,8.700000000000001,20
2019,3,29,21,45,8.6,0,0,0,1018,8.700000000000001,19
2019,3,29,22,0,8.5,0,0,0,1018,8.700000000000001,18
2019,3,29,22,15,8.4,0,0,0,1018,8.700000000000001,17
2019,3,29,22,30,8.4,0,0,0,1018,8.700000000000001,16
2019,3,29,22,45,8.3,0,0,0,1018,8.700000000000001,16
2019,3,29,23,0,8.200000000000001,0,0,0,1018,8.700000000000001,15
2019,3,29,23,15,8.200000000000001,0,0,0,1018,8.700000000000001,15
2019,3,29,23,30,8.200000000000001,0,0,0,1018,8.700000000000001,15
2019,3,29,23,45,8.200000000000001,0,0,0,1018,8.700000000000001,15
2019,3,30,0,0,8,0,0,0,1017,8.9,14
2019,3,30,0,15,8,0,0,0,1017,8.9,14
2019,3,30,0,30,8,0,0,0,1017,8.9,14
2019,3,30,0,45,7.9,0,0,0,1017,8.9,14
2019,3,30,1,0,7.9,0,0,0,1017,9,13
2019,3,30,1,15,7.9,0,0,0,1017,8.9,13
2019,3,30,1,30,7.9,0,0,0,1016,8.9,14
2019,3,30,1,45,7.9,0,0,0,1016,8.9,14
2019,3,30,2,0,7.9,0,0,0,1016,8.9,14
2019,3,30,2,15,7.9,0,0,0,1016,8.9,14
2019,3,30,2,30,7.9,0,0,0,1016,8.9,15
2019,3,30,2,45,7.9,0,0,0,1016,8.9,15
2019,3,30,3,0,7.9,0,0,0,1016,8.9,15
2019,3,30,3,15,7.9,0,0,0,1016,8.9,16
2019,3,30,3,30,7.9,0,0,0,1016,8.9,16
2019,3,30,3,45,7.9,0,0,0,1016,8.9,17
2019,3,30,4,0,7.9,0,0,0,1016,8.9,17
2019,3,30,4,15,8.1,0,0,0,1016,9.1,18
2019,3,30,4,30,8.4,20,114,25,1016,9.200000000000001,18
2019,3,30,4,45,8.6,36,260,60,1016,9.3,19
2019,3,30,5,0,8.8,49,384,104,1016,9.5,19
2019,3,30,5,15,9,60,481,154,1017,9.600000000000001,20
2019,3,30,5,30,9.200000000000001,69,559,206,1017,9.8,20
2019,3,30,5,45,9.4,50,0,50,1017,9.9,21
2019,3,30,6,0,9.700000000000001,121,11,125,1017,10,21
2019,3,30,6,15,9.9,157,68,183,1017,10.100000000000001,21
2019,3,30,6,30,10.100000000000001,95,751,421,1017,10.100000000000001,21
2019,3,30,6,45,10.200000000000001,101,778,472,1017,10.200000000000001,21
2019,3,30,7,0,10.4,105,804,523,1017,10.200000000000001,21
2019,3,30,7,15,10.600000000000001,109,826,571,1017,10.3,21
2019,3,30,7,30,10.8,112,845,617,1017,10.3,20
2019,3,30,7,45,10.9,116,860,660,1017,10.3,20
2019,3,30,8,0,11.100000000000001,119,874,700,1017,10.4,19
2019,3,30,8,15,11.200000000000001,121,886,737,1017,10.4,19
2019,3,30,8,30,11.3,123,897,771,1016,10.4,18
2019,3,30,8,45,11.4,133,891,798,1016,10.5,18
2019,3,30,9,0,11.5,135,899,824,1016,10.5,17
2019,3,30,9,15,11.600000000000001,136,905,847,1016,10.5,17
2019,3,30,9,30,11.700000000000001,137,910,866,1016,10.5,16
2019,3,30,9,45,11.700000000000001,140,912,880,1016,10.5,16
2019,3,30,10,0,11.8,140,914,890,1016,10.5,15
2019,3,30,10,15,11.8,141,916,897,1016,10.5,15
2019,3,30,10,30,11.8,141,916,899,1016,10.4,15
2019,3,30,10,45,11.8,143,912,895,1016,10.4,15
2019,3,30,11,0,11.8,143,910,889,1016,10.4,15
2019,3,30,11,15,11.8,142,907,878,1016,10.3,15
2019,3,30,11,30,11.8,141,898,859,1016,10.200000000000001,15
2019,3,30,11,45,11.8,292,494,680,1016,10.200000000000001,14
2019,3,30,12,0,11.8,315,422,638,1015,10.100000000000001,14
2019,3,30,12,15,11.700000000000001,151,853,787,1015,10,14
2019,3,30,12,30,11.700000000000001,149,843,757,1015,9.9,14
2019,3,30,12,45,11.700000000000001,154,814,719,1015,9.9,14
2019,3,30,13,0,11.700000000000001,151,800,682,1015,9.8,14
2019,3,30,13,15,11.600000000000001,148,784,642,1015,9.600000000000001,13
2019,3,30,13,30,11.5,256,292,430,1015,9.5,13
2019,3,30,13,45,11.5,147,718,548,1015,9.4,13
2019,3,30,14,0,11.4,141,692,500,1015,9.200000000000001,12
2019,3,30,14,15,11.4,201,218,306,1015,9.1,12
2019,3,30,14,30,11.3,183,129,239,1015,8.9,12
2019,3,30,14,45,11.200000000000001,159,171,225,1015,8.700000000000001,12
2019,3,30,15,0,11.200000000000001,114,529,294,1015,8.5,12
2019,3,30,15,15,11,103,472,242,1015,8.3,13
2019,3,30,15,30,10.9,91,406,190,1015,8,13
2019,3,30,15,45,10.8,76,338,141,1015,7.800000000000001,14
2019,3,30,16,0,10.700000000000001,59,245,95,1015,7.5,14
2019,3,30,16,15,10.700000000000001,40,139,53,1015,7.5,15
2019,3,30,16,30,10.700000000000001,19,40,21,1015,7.4,15
2019,3,30,16,45,10.700000000000001,0,0,0,1015,7.4,16
2019,3,30,17,0,10.600000000000001,0,0,0,1015,7.300000000000001,17
2019,3,30,17,15,10.600000000000001,0,0,0,1015,7.300000000000001,18
2019,3,30,17,30,10.600000000000001,0,0,0,1015,7.4,19
2019,3,30,17,45,10.600000000000001,0,0,0,1015,7.4,21
2019,3,30,18,0,10.600000000000001,0,0,0,1015,7.5,22
2019,3,30,18,15,10.5,0,0,0,1015,7.5,22
2019,3,30,18,30,10.4,0,0,0,1015,7.6000000000000005,23
2019,3,30,18,45,10.3,0,0,0,1015,7.6000000000000005,23
2019,3,30,19,0,10.200000000000001,0,0,0,1015,7.6000000000000005,24
2019,3,30,19,15,10.100000000000001,0,0,0,1015,7.6000000000000005,23
2019,3,30,19,30,10,0,0,0,1015,7.5,23
2019,3,30,19,45,9.9,0,0,0,1015,7.5,22
2019,3,30,20,0,9.700000000000001,0,0,0,1015,7.5,22
2019,3,30,20,15,9.600000000000001,0,0,0,1015,7.4,21
2019,3,30,20,30,9.600000000000001,0,0,0,1015,7.4,20
2019,3,30,20,45,9.5,0,0,0,1015,7.300000000000001,19
2019,3,30,21,0,9.4,0,0,0,1015,7.300000000000001,18
2019,3,30,21,15,9.3,0,0,0,1015,7.300000000000001,17
2019,3,30,21,30,9.3,0,0,0,1015,7.2,16
2019,3,30,21,45,9.200000000000001,0,0,0,1014,7.2,16
2019,3,30,22,0,9.1,0,0,0,1014,7.1000000000000005,15
2019,3,30,22,15,9.1,0,0,0,1014,7.1000000000000005,14
2019,3,30,22,30,9,0,0,0,1014,7.1000000000000005,14
2019,3,30,22,45,9,0,0,0,1014,7,13
2019,3,30,23,0,8.9,0,0,0,1014,7,13
2019,3,30,23,15,8.9,0,0,0,1014,7,13
2019,3,30,23,30,8.9,0,0,0,1014,7,13
2019,3,30,23,45,8.9,0,0,0,1014,7,13
2019,3,31,0,0,8.9,0,0,0,1013,6.9,11
2019,3,31,0,15,8.9,0,0,0,1013,6.9,11
2019,3,31,0,30,8.9,0,0,0,1013,6.9,10
2019,3,31,0,45,8.9,0,0,0,1013,6.9,10
2019,3,31,1,0,8.9,0,0,0,1013,6.9,10
2019,3,31,1,15,8.9,0,0,0,1013,7,10
2019,3,31,1,30,8.9,0,0,0,1013,7,10
2019,3,31,1,45,8.9,0,0,0,1013,7,10
2019,3,31,2,0,8.9,0,0,0,1013,7,10
2019,3,31,2,15,8.9,0,0,0,1013,7,11
2019,3,31,2,30,8.9,0,0,0,1013,7,11
2019,3,31,2,45,8.9,0,0,0,1013,7,11
2019,3,31,3,0,8.9,0,0,0,1013,7,11
2019,3,31,3,15,8.9,0,0,0,1013,7.1000000000000005,11
2019,3,31,3,30,9,0,0,0,1013,7.1000000000000005,11
2019,3,31,3,45,9,0,0,0,1013,7.1000000000000005,11
2019,3,31,4,0,9.1,0,0,0,1013,7.1000000000000005,11
2019,3,31,4,15,9.4,0,0,0,1013,7.300000000000001,11
2019,3,31,4,30,9.700000000000001,21,122,27,1013,7.5,11
2019,3,31,4,45,10,36,274,64,1013,7.6000000000000005,12
2019,3,31,5,0,10.3,49,394,108,1013,7.800000000000001,12
2019,3,31,5,15,10.600000000000001,60,488,157,1013,8,13
2019,3,31,5,30,10.9,69,563,209,1013,8.3,13
2019,3,31,5,45,11.200000000000001,75,629,263,1013,8.5,14
2019,3,31,6,0,11.5,82,678,317,1013,8.700000000000001,14
2019,3,31,6,15,11.700000000000001,87,719,371,1013,8.8,14
2019,3,31,6,30,11.9,92,754,423,1013,8.9,14
2019,3,31,6,45,12.200000000000001,96,780,472,1013,9,15
2019,3,31,7,0,12.4,100,805,522,1013,9.1,15
2019,3,31,7,15,12.600000000000001,103,827,570,1013,9.200000000000001,15
2019,3,31,7,30,12.8,107,845,615,1013,9.200000000000001,14
2019,3,31,7,45,13,110,860,658,1013,9.3,14
2019,3,31,8,0,13.200000000000001,112,874,697,1013,9.3,14
2019,3,31,8,15,13.4,115,886,734,1013,9.3,14
2019,3,31,8,30,13.5,117,896,768,1013,9.3,14
2019,3,31,8,45,13.700000000000001,136,871,790,1013,9.3,14
2019,3,31,9,0,13.9,138,879,816,1013,9.3,13
2019,3,31,9,15,14,139,886,838,1013,9.200000000000001,13
2019,3,31,9,30,14.100000000000001,140,891,857,1013,9.200000000000001,13
2019,3,31,9,45,14.200000000000001,141,894,871,1013,9.200000000000001,13
