Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_h_ref [W],P_th_h_ref [W],COP_ref,P_el_c_ref [W],P_th_c_ref [W],p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-],MAPE_P_el,MAPE_COP,MAPE_P_th,p1_Pdc [1/°C],p2_Pdc [1/°C],p3_Pdc [-],p4_Pdc [1/°C],p1_P_el_c [1/°C],p2_P_el_c [1/°C],p3_P_el_c [-],p4_P_el_c [1/°C],p1_EER [-],p2_EER [-],p3_EER [-],p4_EER [-],MAPE_P_el_cooling,MAPE_EER,MAPE_Pdc
ait-deutschland,LWC 120,2019-09-06,Outdoor Air/Water,On-Off,4.0,Other,4.5,55.0,,10,average,4642,8820,1.9,,,161.69793969997724,-0.004157196932199516,1.4485705828383542,-161.66335055903454,-2.690386174823108,0.012584139000911777,0.3236895810455008,2.6905722175755904,232.80155717621759,-0.05429212586164905,5.255942619790132,-232.7100288461849,2.958241019242509,3.6769169252796345,3.9773311595266585,,,,,,,,,,,,,,,
ait-deutschland,LWC 60,2019-09-06,Outdoor Air/Water,On-Off,4.0,R407c,2.95,55.0,,10,average,2188,4420,2.02,,,8.451074780424644,-0.0037141479317393117,1.4549628530594898,-8.412717808751035,194.99681772525867,0.012376008517788237,0.35553768870904434,-194.994581023976,137.30511776755614,-0.05349928213677761,5.358524045611499,-137.2113995420029,3.270707037160453,3.3974871005194967,3.0872250864458266,,,,,,,,,,,,,,,
ait-deutschland,LWC 80,2019-09-06,Outdoor Air/Water,On-Off,4.0,R407c,3.2,55.0,55.0,10,average,2870,5940,2.07,,,-320.2565037896238,-0.003249006042736157,1.3813637376089436,320.28635516378813,124.0624170977009,0.012612530759128078,0.3292595139349287,-124.06268140378764,-0.4092199657324045,-0.0551127189270797,5.450907136986748,0.4981030487424647,4.793882432603018,3.6143135101039503,3.716643174245288,,,,,,,,,,,,,,,
ait-deutschland,LWD 50A-HMD,2017-05-12,Outdoor Air/Water,On-Off,4.0,R290,0.95,,57.0,15,average,2010,4000,1.99,,,177.24907615953728,-0.007366593890943552,1.6625151130174076,-177.20619428531998,29.531904501078586,0.013836049528560063,0.2661432852753306,-29.5307577273721,107.32722714733622,-0.0732653611733765,6.436012487768547,-107.20758875085112,3.1192533712735013,5.079395870340053,6.357996475176848,,,,,,,,,,,,,,,
ait-deutschland,LWD 50A/RX-HMD,2020-11-24,Outdoor Air/Water,On-Off,4.0,R290,2.1,,57.0,15,average,1803,4110,2.28,,,283.8555048769112,-0.004261653151667162,1.466871363282673,-283.8153068509785,-14.748151691372476,0.011021615799526444,0.44636688680321696,14.752505769864161,283.8870153255462,-0.05239894461938857,5.5003902864950005,-283.7932087696016,1.3499626543893022,3.7669452502659913,4.3333778775860425,,,,,,,,,,,,,,,
ait-deutschland,LWD 50A/SX-HMD,2020-11-24,Outdoor Air/Water,On-Off,4.0,R290,0.95,,58.0,10,average,1803,4110,2.28,,,-142.57686078785525,-0.005351870092447794,1.5243413446282246,142.6149090908999,-31.523807278382048,0.009417234533280857,0.5166540754762716,31.524331818615146,107.32009086935403,-0.04922073390359341,5.3924026772663165,-107.21378802806083,1.6830964789092089,3.9075816896220936,4.279408911190603,,,,,,,,,,,,,,,
ait-deutschland,LWD 70A-HMD,2017-05-12,Outdoor Air/Water,On-Off,4.0,R290,1.1,,57.0,15,average,2624,5800,2.21,,,248.3206291657422,-0.004255245149145423,1.4505732896918542,-248.27826160757962,-45.02212888161022,0.012884810358108088,0.3249427031419749,45.02398154341113,137.312357635875,-0.061597645322096,5.973253028147182,-137.1904531028682,2.96201722081851,8.837483864108988,9.564250943107591,,,,,,,,,,,,,,,
ait-deutschland,LWD 70A/RX-HMD,2020-11-24,Outdoor Air/Water,On-Off,4.0,R290,2.2,,57.0,15,average,2447,5580,2.28,,,8.788924866114586,-0.00477014885670755,1.4762215958486298,-8.751410391746791,35.085016936219446,0.010880989272645691,0.4469147876743216,-35.082636125020265,-102.57256169875907,-0.05349239767436007,5.548038594999891,102.6709938573538,1.1280534757852565,5.299530617724675,5.1019637434272775,,,,,,,,,,,,,,,
ait-deutschland,LWD 70A/SX-HMD,2020-11-24,Outdoor Air/Water,On-Off,4.0,R290,1.1,,58.0,10,average,2702,5810,2.15,,,-9.731622891164664,-0.004258833531438801,1.451448220091826,9.77336888483323,-142.5601547038065,0.008734499677026534,0.5310290718717319,142.56248245496832,-96.75672533312924,-0.04112926039652723,4.845278331347858,96.85380818701302,3.744886840205584,3.199776812550642,5.249618720909872,,,,,,,,,,,,,,,
ait-deutschland,LWD 90A-HMD,2017-05-12,Outdoor Air/Water,On-Off,4.0,R290,1.17,,62.0,15,average,3064,7200,2.35,,,266.08129262650755,-0.0019352046005650847,1.2947255036891137,-266.04976731024783,283.83636359742644,0.011904955716152013,0.3910861657485503,-283.8347480573913,217.2544092070365,-0.05088900673304328,5.429471919969618,-217.16266991193427,2.0612537180442536,5.090782761534938,4.619054167076898,,,,,,,,,,,,,,,
ait-deutschland,LWDV 91-1/3-HDV 12-3,2019-08-27,Outdoor Air/Water,Regulated,1.0,R290,1.05,,54.0,22,average,3228,7070,2.19,,,-27.12154470572367,-0.003244851561913875,0.897676916578222,27.08712459939739,70.60562296789212,0.00876550585853315,0.11352910754052285,-70.66140056618238,279.5000910942839,-0.06826981383903885,6.952536378091339,-279.3006658260133,19.687677404261862,7.206314777615678,21.15135459417976,,,,,,,,,,,,,,,
ait-deutschland,PWZSV 122H1S (1~230V),2017-05-12,Brine/Water,Regulated,2.0,R407c,2.0,44.0,,7,average,3491,11100,3.18,,,-0.003362136413964001,0.003362110046479756,0.5541352914838603,-0.03593968349399974,-0.016694944542701682,0.01669494454270181,-0.12641501552300682,-0.03356331010566878,0.08606464584523862,-0.08606467925852794,7.692436668275841,0.011724770822794436,9.543202630123687,1.859555967690148,11.147634317171711,,,,,,,,,,,,,,,
ait-deutschland,PWZSV 162H3S,2017-05-12,Brine/Water,Regulated,2.0,R407c,2.2,44.0,,7,average,4733,14200,3.0,,,0.0006528730395690841,-0.0006530295637840149,0.7445308001066414,-0.03427718700944892,-0.013457064747027469,0.013457069079707092,-0.004460412313970833,-0.04054637287434682,0.08637139865556974,-0.08637145800658694,7.655192717970931,0.032164623069958466,14.14159178779706,4.195179349989166,15.739070272623787,,,,,,,,,,,,,,,
ait-deutschland,PWZSV 62H1S,2017-05-12,Brine/Water,Regulated,2.0,R407c,1.16,44.0,,7,average,1634,5000,3.06,,,0.0007231456285185469,-0.0007230587662174272,0.7321620278848391,-0.04065912177914848,-0.014107263264124719,0.014107271298570737,-0.02008249210226451,-0.037647288856236485,0.09685984577000456,-0.09685981426485228,8.036286031848057,0.0123628765008623,10.197538490517086,3.8471916203773167,13.482806551173224,,,,,,,,,,,,,,,
ait-deutschland,PWZSV 92H1S(1~ 230V),2019-03-29,Brine/Water,Regulated,2.0,R407c,1.25,47.0,,12,average,2236,6620,2.96,,,0.0065879250248226965,-0.0065879148168046546,0.9969216407703708,-0.04878976824296237,-0.00811315984589687,0.008113159972217484,0.2272576680174312,-0.049021706433699526,0.10194881565245527,-0.10194881565214496,8.18243752501876,0.03701514657819712,16.131514292282276,7.219920159299376,20.23562351511356,,,,,,,,,,,,,,,
ait-deutschland,WWC 100H/X,2019-09-06,Water/Water,On-Off,6.0,R407c,2.95,53.0,,10,average,2866,10090,3.52,,,0.0044119469822161295,-0.00441196074780054,1.1932186867683892,0.00022707291714341675,-0.015192275523138437,0.01519227109876677,0.3408615295339824,0.00030185634115520617,0.11604175387944722,-0.11604171697754508,8.36543878466654,0.0037364797688100334,2.6325033339160484,1.6184526059075075,2.53961750068796,,,,,,,,,,,,,,,
ait-deutschland,WWC 130H/X,2019-09-06,Water/Water,On-Off,6.0,R407c,3.5,53.0,,10,average,3273,11880,3.63,,,0.0042225309335000155,-0.004222526177345915,1.1844718068159636,0.0002095324567177475,-0.013869839981039758,0.013869841272759266,0.3977959516798038,0.00027161952290465216,0.10440461909494296,-0.10440465971405034,8.008532791192488,0.0028803473822941717,2.3104921452040106,1.3480462935716102,1.9674115413383453,,,,,,,,,,,,,,,
ait-deutschland,WWC 160H/X,2019-09-06,Water/Water,On-Off,6.0,R407c,3.95,53.0,,7,average,3748,13530,3.61,,,0.004027154640113224,-0.004027138954140475,1.1687384381363486,-0.0004731926714146668,-0.014932295495534384,0.014932295247784003,0.3856682065599801,0.0022555578939523393,0.10771870284574167,-0.10771872187607412,7.899922339791358,-0.014793798338019306,0.6444021868960939,1.4350007273539755,1.854372811863496,,,,,,,,,,,,,,,
ait-deutschland,WWC 190H/X,2019-09-06,Water/Water,On-Off,6.0,R407c,4.3,53.0,,10,average,4573,16600,3.63,,,0.005030919913397125,-0.0050309122640287965,1.2198542827931245,0.00023322628532517373,-0.0140312984684254,0.014031296895508808,0.3901473457565957,1.289846688557376e-05,0.11086564517773127,-0.11086561966674814,8.283407180438815,0.005769151735295462,2.3595949113605847,1.593666233180467,2.098092287775918,,,,,,,,,,,,,,,
ait-deutschland,WWC 220H/X,2019-09-06,Water/Water,On-Off,6.0,R407c,4.5,56.0,,10,average,5643,20540,3.64,,,0.003512889708325039,-0.003512889370382002,1.1422189308765975,-0.0007289600597090978,-0.01852149076869733,0.01852149116383496,0.25265318097117123,0.004382506497214413,0.14118626357723765,-0.14118633788113694,9.090888444576006,-0.03377733672358108,0.2799791374783402,3.1727679528004105,3.0614302818626493,,,,,,,,,,,,,,,
tecalor,TTF 35,2016-11-01,Brine/Water,Regulated,2.0,R410a,10.0,56.0,56.0,7,average,11695,34500,2.95,,,0.0065906642497995434,-0.006590667816869628,1.3152517276368814,-0.005052293398542674,-0.018724855632187464,0.018724855165124347,0.06965305908429846,0.00546682110656097,0.13438597770634986,-0.13438599540957186,9.268468736346758,-0.0982714672261038,8.486351352639598,11.947939034926904,6.190737456116393,,,,,,,,,,,,,,,
tecalor,TTF 66,2020-12-17,Brine/Water,On-Off,5.0,R410a,14.5,,,7,average,21361,62800,2.94,,,0.00465558766010563,-0.004655587659611366,1.2184083624161999,-0.0016073489515567546,-0.0187963745247721,0.01879637406029589,0.06877203910334713,0.0059280490953965755,0.1181251693140665,-0.11812517010064827,8.557569800951365,-0.0387905938138245,1.91259214509023,4.53493096889092,3.314605131382605,,,,,,,,,,,,,,,
Generic,Generic,,Outdoor Air/Water,Regulated,1.0,,,,,,average,,,1.41,,,69.9699269029044,-0.003427408206791532,0.913500392869741,-69.99813440484245,82.190970376356,0.011364931157702964,0.047006635518556925,-82.24031588014476,46.37462900126993,-0.08756667775339226,7.0454352113504,-46.22057938564581,,,,71.62008318054674,-0.00400911775160958,-0.41128271554915535,-71.57897400145647,69.04435917706627,-0.009207902870547003,-1.3686388581308666,-68.9764925237476,-11.722767689835576,0.06483988471701928,11.520050352377071,11.474317304082298,,,
Generic,Generic,,Brine/Water,Regulated,2.0,,,,,,average,,,3.0,,,0.002986162946800257,-0.0029861650906596485,0.8843904100055355,-0.03693103551531477,-0.013036429137469543,0.013036428663499489,0.06982106792103977,-0.034154131774601554,0.09856460505867316,-0.0985646059028396,8.12241287944408,-0.00010931425657465305,,,,,,,,,,,,,,,,,,
Generic,Generic,,Water/Water,Regulated,3.0,,,,,,average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generic,Generic,,Outdoor Air/Water,On-Off,4.0,,,,,,average,,,1.89,,,63.638211241981786,-0.00486851505691492,1.4796992553361892,-63.598899358160196,52.80977589691014,0.012576981407445823,0.3622942294868922,-52.8064293397896,60.04852969530065,-0.06031834092437791,5.696027224871861,-59.95319662642105,,,,,,,,,,,,,,,,,,
Generic,Generic,,Brine/Water,On-Off,5.0,,,,,,average,,,2.87,,,0.005991548709532495,-0.005991542673043464,1.2940200313344263,-0.0017875977655714451,-0.015276067213508274,0.015276057852405728,0.24191657158574367,0.004297673500507064,0.10392973889115246,-0.10392977605415854,8.054635527742949,-0.03189750970762583,,,,,,,,,,,,,,,,,,
Generic,Generic,,Water/Water,On-Off,6.0,,,,,,average,,,3.47,,,0.005386433020521861,-0.005386432717127467,1.21602179982479,-0.0012054441591884066,-0.014157910186581548,0.01415790911617586,0.3969223704186151,0.0012291825426507903,0.10991827117359061,-0.10991827583286337,8.008766088742181,-0.011252304682216186,,,,,,,,,,,,,,,,,,
=======
Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_h_ref [W],P_th_h_ref [W],COP_ref,P_el_c_ref [W],P_th_c_ref [W],p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p4_P_el [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-],MAPE_P_el,MAPE_COP,MAPE_P_th,p1_Pdc [1/°C],p2_Pdc [1/°C],p3_Pdc [-],p4_Pdc [1/°C],p5_P_el [1/°C],p6_P_el [1/°C],p7_P_el [-],p8_P_el [1/°C],p1_EER [-],p2_EER [-],p3_EER [-],p4_EER [-],MAPE_P_el_cooling,MAPE_EER,MAPE_Pdc
Advantix ,i-SHWAK V4 06,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410a,2.68,35.0,64.0,11.0,average,2866.0,4500.0,1.57,1742.2680412371133,5070.0,1.756924104210583,-0.0106475580992369,1.2845051242704224,-1.7804624516282006,255.1661519545516,0.0126862087400178,-0.0519982471799114,-255.2163760233149,-40.3607005486704,-0.042594098129816,4.862191860731595,40.50233772895921,29.324984893474664,9.296592620658345,29.88387325953644,70.62772737794766,-0.0072648579877803,0.0687685961592865,-70.5998867750597,70.63887947305736,-0.0107691882482143,-0.7633155544414443,-70.5886064357549,37.39275999294196,0.0461704223921131,6.2953386462353205,-37.48834295489166,13.773454054929848,7.8344410171613905,11.652982625486208
Advantix ,i-SHWAK V4 08,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410a,2.2,35.0,64.0,11.0,average,2907.0,5000.0,1.72,2110.344827586207,6120.0,-141.68907092509116,-0.0015327842285525,0.9238517376116808,141.6751671506068,158.36500460411662,0.0129307825928906,-0.0433185986053502,-158.41476479201083,221.7222378400974,-0.0392428209036025,4.806830957325336,-221.5766261033884,25.868747438038127,7.170568679469234,28.11767679671606,72.85232241825076,-0.0059296182972147,-0.2253579328202678,-72.8163110003067,70.64256192989902,-0.0102952988583764,-1.0088354989763535,-70.58492397891341,53.31779371142525,0.0453590909090968,6.373991362166567,-53.41757571132549,10.62476319644041,6.703914083038379,9.708863667954084
Advantix ,i-SHWAK V4 10,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410a,3.45,39.0,64.0,11.0,average,3333.0,5500.0,1.65,2430.8681672025723,7560.0,22.307893980027107,-0.0075105394060537,1.230384049236107,-22.31813559136846,292.1614477276625,0.0117895400498592,0.0246678244217288,-292.20905076414056,212.8524411073512,-0.0730518357550012,6.208804527937193,-212.6824836648456,21.56717708794949,8.340348185823492,29.91657626038996,70.62650319897993,-0.0076375787950959,0.1580867574623046,-70.6011109534949,71.19773492240647,-0.009973554285618,-1.0701167455598464,-71.13873705387199,-38.30028935105446,0.0555089094929896,10.40102323602677,38.0903953684598,12.422344439544322,7.3133861526676,14.60451749358512
Advantix ,i-SHWAK V4 12,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410a,3.45,39.0,65.0,11.0,average,3350.0,6700.0,2.0,2738.709677419354,8490.0,-142.60139535042083,0.0011363114986192,0.8575099556546107,142.59096871480523,-74.40046196708819,0.0085993281786808,0.2020723874281388,74.35292142307492,318.33051990253574,-0.0774179721810553,6.435352458779397,-318.20740836809443,21.28085031382033,8.019515045820912,26.07627985027805,102.51327613808186,-0.0067442392100538,-0.0397705702467886,-102.48238010157058,78.40689850724965,-0.0096702381320398,-1.199827712889029,-78.34413442007535,-106.04231183640134,0.0554613636143643,10.4170872947405,105.83175485464564,11.84494484617116,7.356661275388664,13.729885872428952
Advantix ,i-SHWAK V4 14T,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410a,4.4,40.0,68.0,11.0,average,5167.0,9300.0,1.8,3696.774193548387,11460.0,212.75280653066736,-0.0043721858195728,0.9643942299517776,-212.77496127036449,-71.55895780228812,0.0106122408458907,0.0625825146100354,71.50802186800124,208.4028825098664,-0.059670359343124,5.518714170781426,-208.24575248607792,21.804897062357632,13.7135983121914,36.00822317167738,70.63503197468319,-0.004862451844932,-0.4559753629036555,-70.5925821783242,70.64897787965965,-0.0090600788808735,-1.4644979496207151,-70.57850802915277,-106.04231183640134,0.0554613636143643,10.4170872947405,105.83175485464564,10.626331982362032,7.356661275388664,11.329403392835058
Advantix ,i-SHWAK V4 16T,2020-05-26,Outdoor Air/Water,Regulated,1.0,R410a,4.6,40.0,68.0,11.0,average,5515.0,9100.0,1.65,4521.604938271605,14650.0,212.75881474822896,-0.000901038025924,0.9104742121163358,-212.76873584584663,236.6242535241648,0.0143804743047962,-0.0997217056758194,-236.67136440440493,-142.51751505202998,-0.0473070502842985,5.150185243976614,142.68065605035025,25.31832443444977,6.803437179757096,30.14749718946259,70.6355143872697,-0.0046788580456209,-0.4887943067628615,-70.59209976573773,70.648319750949,-0.0091475675841108,-1.4204282606727383,-70.57916615786334,53.86988882403871,0.0572159090909199,9.45765586675481,-54.04618580458183,11.019619198007756,9.02565942431337,11.826084884610935
Airwell Residential,AW-YHPS04-H91 + AW-WHPS0406-N91,2020-04-22,Outdoor Air/Water,Regulated,1.0,R32,1.55,43.0,61.0,15.0,average,2655.0,5310.0,2.0,,,-262.2581762677141,-0.0017462489832339,0.7725960606842798,262.21250823157527,-242.1531135955304,0.0131054355221334,-0.0473616257097682,242.1034199964703,-107.26402587952612,-0.1142994318363769,8.189540243525562,107.43174094717727,74.43486109154601,15.926617341909896,83.02417638347515,,,,,,,,,,,,,,,
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,Regulated,1.0,R32,1.55,39.0,61.0,15.0,average,2029.0,4260.0,2.1,,,168.32868441200452,0.0062637630664907,0.47712095156056,-168.35901877375505,229.53319307081264,0.0207377812462367,-0.3233671187866669,-229.56662280806324,-249.15521561841385,-0.1040483338230607,7.756768116476373,249.2626850018028,16.173358652706316,8.565202891207598,21.70154427369159,,,,,,,,,,,,,,,
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,Regulated,1.0,R32,1.55,39.0,62.0,15.0,average,2474.0,5170.0,2.09,,,-44.893143369039926,-0.0018218164444966,0.7768381327620519,44.85162728866054,-128.42106783448352,0.0146601435497559,-0.1054738369138042,128.37574661188646,177.29116033843042,-0.117866556662102,8.348045485703791,-177.17762644020848,35.40442483519425,13.866538230410477,43.75089408896263,,,,,,,,,,,,,,,
Airwell Residential,AW-YHPS08-H91 + AW-WHPS0810-N91,2020-04-22,Outdoor Air/Water,Regulated,1.0,R32,1.65,43.0,63.0,14.0,average,3470.0,7010.0,2.02,,,-293.60340692764044,-0.0061133483393934,0.9655510397065526,293.55218891386613,212.7655595182556,0.0111948757065768,0.0434502639128399,-212.8166025595609,205.0617488895245,-0.1282663321903689,8.65807904446922,-204.93715572445728,66.75435736288098,17.822610778200783,76.3855814189959,,,,,,,,,,,,,,,
Airwell Residential,AW-YHPS08-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,Regulated,1.0,R32,1.65,39.0,63.0,15.0,average,3300.0,6700.0,2.03,,,-213.6879559729216,-0.0041027757453092,0.8934669912490122,213.6401917431657,284.62617732859644,0.0130885923873791,-0.0341589296134328,-284.6734044642549,186.17839188662663,-0.131854761424758,8.888876626306988,-186.0641402234412,50.19412098218909,16.429569882019337,59.78632232766506,,,,,,,,,,,,,,,
Airwell Residential,AW-YHPS10-H91 + AW-WHPST0410-N91,2020-04-22,Outdoor Air/Water,Regulated,1.0,R32,1.65,39.0,65.0,15.0,average,3342.0,7520.0,2.25,,,-275.6949339734429,-0.005954450281518,0.9759821070883008,275.6446809336844,298.0635850572628,0.0100546374065583,0.1169227930722078,-298.1132484377613,177.3098941500011,-0.1370788791589846,9.308662028467465,-177.162487266408,62.971392430872896,19.7315291421456,73.76242775984016,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 10KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,3.6,,67.0,17.0,average,5026.0,9700.0,1.93,,,-89.30517924603437,0.0062317261003018,0.4499389226714436,89.27042804638901,-341.66344449191405,0.0165880808752138,-0.1846536913347035,341.6203373919973,70.67900726359947,-0.054905186969077,5.534050825791299,-70.57520314276991,34.77188556360636,8.992586284369976,38.17903902900892,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 12KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,3.6,,,17.0,average,5026.0,9700.0,1.93,,,212.7392050196186,-0.0060825279521638,0.9929978034811217,-212.7890261980804,255.4142531597905,0.0106828867900771,0.0719046303268253,-255.465268920832,-142.53739186740654,-0.0941986490446572,7.212289293740567,142.65226032681616,46.72053309844191,9.859505952168591,51.40988129277004,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 12KW H13,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,3.6,,70.0,27.0,average,4922.0,9500.0,1.93,,,-141.7420400136154,-0.0062902845820485,0.9993253570554202,141.69762106315045,474.5311358787537,0.0109189919292757,0.0675148302164816,-474.58020808316553,57.3822877182005,-0.1199658605680752,8.238725954692297,-57.23225901081892,47.26761729422158,19.31602949480041,42.08579485807802,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 14KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,3.6,,,17.0,average,5707.0,11700.0,2.05,,,35.05989094263937,-0.0047845231797198,0.9124394027836212,-35.10754097122706,184.33289050286632,0.0094777405634641,0.1357056453779462,-184.38433543281155,69.59746712059052,-0.1064600171653951,7.718967224924625,-69.44408257712824,56.73799473068383,17.744386751482065,67.22776324982871,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 14KW H13,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,3.6,,73.0,27.0,average,5743.0,11600.0,2.02,,,-124.8217325654641,-0.0017977396051259,0.7923348202756192,124.78080327566946,-71.55834624796806,0.0109520142067146,0.0737158427589373,71.50861961863069,106.2397129219558,-0.1049797516200509,7.656845930416233,-106.07526070937516,44.33998460087796,19.39630487321856,56.021408960413225,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 16KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,3.6,,,17.0,average,6089.0,12300.0,2.02,,,-22.677682726593684,-0.0068124907772997,1.0085740502504834,22.62802991837951,-357.0516509772068,0.0091949053154442,0.1639045743424209,357.00315567621743,-160.299548906878,-0.0996222330442194,7.367386585331078,160.42801384133656,54.53003248876567,16.02298422496046,65.02726332768636,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 16KW H13,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,3.6,,73.0,27.0,average,5879.0,11700.0,1.99,,,-67.22861208193787,-0.0038313285279293,0.8936677049941503,67.18673175264523,497.0929064247457,0.0106571268121837,0.1105963208836561,-497.1380844429413,212.85081409681567,-0.0961813471822628,7.260774598783032,-212.68854049326185,39.96772087222875,16.851492098034917,50.917568765118034,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 5KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,2.4,,64.0,16.0,average,2950.0,5900.0,2.0,,,212.75335407379643,0.0155490438054404,0.0196663227635292,-212.77427745972977,142.71957818307078,0.0252107968072067,-0.5581801050732728,-142.75072345510938,-107.00191093657853,-0.1194960289313788,8.275925404145204,107.13991116252645,26.92291761002863,17.008450107949457,39.45708021739304,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 7KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,2.4,,64.0,16.0,average,2950.0,5900.0,2.0,,,141.67164774625388,0.0008543360175769,0.6694846755374091,-141.71211883832513,250.9319794236904,0.0140938082078533,-0.0732369190163737,-250.9774393369964,0.7291973058824324,-0.1189167459688103,8.237504620475777,-0.5791234492078381,51.4131269154609,19.682691017032923,63.59320530778066,,,,,,,,,,,,,,,
Airwell Residential,PAC BT MB 9KW H11,2018-07-30,Outdoor Air/Water,Regulated,1.0,R410a,2.4,,,16.0,average,3889.0,7700.0,1.98,,,194.9787847270649,-0.0007058235029846,0.7400372105826583,-195.0224844840112,217.3320483255912,0.0084756093483283,0.1809510600845497,-217.384740367968,-80.31159073942092,-0.0659347370605534,6.0397192640643445,80.5028155791221,75.82628000150581,13.281592713604418,82.67068795251691,,,,,,,,,,,,,,,
Airwell Residential,PAC-BT-UE-10KW-H11,2019-09-11,Outdoor Air/Water,Regulated,1.0,R410a,3.9,35.0,70.0,19.0,average,5903.0,10920.0,1.85,,,-71.5337743642482,-0.0048507114654708,1.0504737668401931,71.51482833025537,-99.98392066154464,0.0126706603576027,0.0686437120027323,99.94772549871593,132.97465881906086,-0.0923066747412997,7.1943841081752575,-132.74432808740835,26.317300279105527,21.12427662541184,31.742944998034893,,,,,,,,,,,,,,,
Airwell Residential,PAC-BT-UE-12KW-H11,2019-09-11,Outdoor Air/Water,Regulated,1.0,R410a,3.9,35.0,69.0,19.0,average,4257.0,8600.0,2.02,,,-35.99880231089929,-0.0066612791458166,1.1347117398364357,35.9778128132416,184.33758002573,0.0118658581410149,0.0812680943621261,-184.37956082813383,-89.18987830685205,-0.0767855921661211,6.879315407022065,89.40457522577576,21.426343815316315,13.065887155529282,34.351399393852674,,,,,,,,,,,,,,,
Airwell Residential,PAC-BT-UE-12KW-H13,2019-09-11,Outdoor Air/Water,Regulated,1.0,R410a,3.9,,,19.0,average,5941.0,12120.0,2.04,,,70.6117085977501,0.0003378773825052,0.8060809887087955,-70.62786741888195,241.20820322501527,0.0160143116719228,-0.0631612087869298,-241.2386135511284,-71.40327117062309,-0.0948268965749527,7.608311599759586,71.65687538218172,30.10415238107792,21.818528221791244,32.78120768976563,,,,,,,,,,,,,,,
Airwell Residential,PAC-BT-UE-14KW-H11,2019-09-11,Outdoor Air/Water,Regulated,1.0,R410a,3.9,35.0,67.0,19.0,average,4423.0,8580.0,1.94,,,-124.7991910207792,0.0031038511393053,0.6201690666790016,124.78440589738838,212.76868126106945,0.0167973784626661,-0.2083716907849536,-212.81355861010803,-2.5638712416192986,-0.0860517133381353,7.130785198251751,2.787726228149173,24.622172944411886,13.83382114077886,39.60419633335617,,,,,,,,,,,,,,,
Airwell Residential,PAC-BT-UE-14KW-H13,2019-09-11,Outdoor Air/Water,Regulated,1.0,R410a,3.9,,,19.0,average,4872.0,9550.0,1.96,,,70.61134237475936,-0.0003246758946452,0.843995724676473,-70.62824058780053,228.58901412576049,0.0169071901018914,-0.1263267634169986,-228.6240533099489,177.32680542213188,-0.091051520917893,7.298849243834772,-177.13722069139953,23.87520760386001,12.338266026788505,35.49963577402579,,,,,,,,,,,,,,,
