,electric_loadprofile,weather_region,weather_type,weather_year,p_pv,p_chp,e_bat,production_sum [kWh],consumption_sum [kWh],battery_discharge [kWh],battery_charge [kWh],grid_feed [kWh],grid_supply [kWh],autarkiegrad,eigenverbrauch
0,LP_G_G,4,a,2015,0.5,0,0.05,471.315125,1000.0000229999998,15.294587701948531,18.061989072939912,136.8649198729905,668.3172192439818,0.3316827961273138,0.7096105925457188
0,LP_W_W_WP050,4,a,2015,0.05,0,0.5,47.13151250000001,999.9993,1.2889592598564945,1.6467557878603871,0.0050875,953.2306715280038,0.046768661210059,0.9998920573575906
0,LP_G1,4,a,2015,0.1,0,1.75,94.263025,983.74625,6.939808804330087,8.572943260266586,0.0151,891.1314594559366,0.0941449998351337,0.9998398099360803
0,LP_W_W_WP075,4,a,2015,0.05,0,0.0,47.13151250000001,999.999575,0.0,0.0,7.321100000000001,960.1891625,0.0398104294194323,0.8446665593428601
0,LP_W_MFH_m_WP050,4,a,2015,0.05,0,0.2,47.13151250000001,999.999775,0.0517171178569539,0.0805375,0.001125,952.8982078821432,0.0471015777157117,0.9999761306196144
0,LP_L0,4,a,2015,2.0,0,1.5,1885.2605,1011.2155,303.70825452571125,429.3157010382031,983.7457750921324,235.3082216046244,0.7673016072196042,0.4781910642629321
0,LP_L1,4,a,2015,1.0,0,1.5,942.63025,1011.16925,270.4891048728272,356.15748947133983,211.03745985967663,365.2448444581893,0.6387896047489683,0.7761185153354917
0,LP_W_MFH_g,4,a,2015,0.05,0,1.0,47.13151250000001,1000.0000049999998,0.0,0.0,-0.0,952.8684925,0.0471315122643422,1.0
0,LP_G_MV,4,a,2015,1.25,0,0.15,1178.2878125,999.9999935,47.138396822070376,56.107828154624734,634.7213442225565,465.4029565551109,0.53459704041977,0.4613189260815201
0,LP_Ö_Büro_k,4,a,2015,0.25,0,1.5,235.6575625,999.9997444999998,33.75565891382731,41.78463560072469,0.0813737499999999,772.4525324368974,0.2275472702014299,0.9996546949347318
0,LP_W_W_WP050,4,a,2015,2.5,0,0.1,2356.575625,999.9993,37.967669192346776,44.90266282328941,1950.135089412557,600.4937580434996,0.3995058216105754,0.1724708221860875
0,LP_W_W_WP025,4,a,2015,0.25,0,2.0,235.6575625,999.9893,60.96564289751287,74.74634434544258,0.0941,778.2065389479297,0.2217851341530056,0.9996006917876866
0,LP_W_MFH_m_WP075,4,a,2015,0.2,0,0.1,188.52605000000003,1000.0004250000002,20.646908150728027,24.826057420799344,43.57996436641936,859.2334886364906,0.140766876537587,0.7688385007460807
0,LP_W_MFH_g_WP075,4,a,2015,0.2,0,1.25,188.52605000000003,999.998975,54.78632316652789,67.38523021540144,0.0745500000000001,824.1463820488735,0.1758527732002189,0.999604563931616
0,LP_WP,4,a,2015,1.25,0,0.2,1178.2878125,999.9999865,64.10075843126336,76.08351111930696,864.3920618290401,698.0869885170838,0.3019130020587418,0.2663998959685071
0,LP_Ö_Büro_m,4,a,2015,0.05,0,0.75,47.13151250000001,999.99997925,0.0,0.0,-0.0,952.86846675,0.047131513477979,1.0
0,LP_WP,4,a,2015,0.05,0,0.2,47.13151250000001,999.9999865,19.86211790816593,23.698891455734728,5.24730854426527,961.952556091834,0.0380474309218063,0.8886666634289474
0,LP_Ö_Büro_m,4,a,2015,0.15,0,2.5,141.3945375,999.99997925,2.3112683832843737,3.0220022098941417,0.0098089999999999,859.3259845766099,0.1406739975923755,0.9999306267400888
0,LP_L2,4,a,2015,0.15,0,0.75,141.3945375,1011.162,0.0393455301763542,0.0834018863286922,0.0037124999999999,869.8152313561523,0.1397864720429048,0.999973743681576
0,LP_W_MFH_g_WP025,4,a,2015,0.75,0,0.25,706.9726875,999.999975,63.10510645091613,75.82285466707535,316.59585158846505,622.3408873046243,0.3776590971368531,0.5521809297781889
0,LP_Ö_Büro_m,4,a,2015,1.5,0,0.25,1413.945375,999.99997925,75.50137550124963,90.53774580888545,881.1400200096389,482.2309945672748,0.5177689954264318,0.3768217389518044
0,LP_G6,4,a,2015,1.25,0,0.25,1178.2878125,1018.281,72.63702822281466,86.85131384571812,652.3468036453996,506.5542767683031,0.5025397932709114,0.4463603911328755
0,LP_Ö_Büro_m,4,a,2015,1.5,0,0.0,1413.945375,999.99997925,0.0,0.0,971.64762875,557.702233,0.4422977554276784,0.3128110562616324
0,LP_W_MFH_m,4,a,2015,0.75,0,0.0,706.9726875,999.9999775,0.0,0.0,375.400315,668.427605,0.3315723799603786,0.469003086487694
0,LP_Ö_Büro_m,4,a,2015,0.25,0,0.0,235.6575625,999.99997925,0.0,0.0,24.028294,788.3707107500001,0.2116292728913073,0.8980372463115841
0,LP_W_MFH_m_WP025,4,a,2015,2.5,0,0.0,2356.575625,1000.00095,0.0,0.0,1945.19845,588.623775,0.411376784192055,0.1745656581676643
0,LP_G_MH,4,a,2015,0.2,0,2.25,188.52605000000003,1000.0001844999998,15.731878242337528,19.529766821231547,0.03840875,815.3104318288941,0.1846897185958526,0.9997962682080276
0,LP_WP,4,a,2015,0.5,0,0.5,471.315125,999.9999865,92.23367126351836,114.41984947358536,205.59697720303916,756.4680169131062,0.2435319728745754,0.5637802262275392
0,LP_G3,4,a,2015,2.0,0,0.0,1885.2605,1006.41775,0.0,0.0,1428.13,549.28725,0.4542154587396734,0.2424760397833615
0,LP_W_W_WP050,4,a,2015,2.25,0,2.5,2120.9180625,999.9993,300.830743850353,453.0967578406351,1314.2429802753252,345.5902317656074,0.654409526321061,0.3803424076052324
0,LP_Ö_Schule_k,4,a,2015,0.2,0,0.15,188.52605000000003,1000.00019675,14.452718924168291,17.786696817146876,15.156794071472904,829.9649187144514,0.1700352445811143,0.9196037148634212
0,LP_G_G,4,a,2015,0.05,0,0.5,47.13151250000001,1000.0000229999998,0.0,0.0,-0.0,952.8685105,0.0471315114159751,1.0
0,LP_Ö_Schule_k,4,a,2015,0.25,0,0.75,235.6575625,1000.00019675,41.19783839990743,51.14275015302052,1.801924178738052,776.0894701818511,0.2239106825137222,0.9923536331292654
0,LP_Ö_Schule_m,4,a,2015,0.75,0,2.25,706.9726875,1000.0000165,200.5191910419612,262.5764354910051,109.46569753766784,464.5502709867117,0.5354497366783676,0.8451627630414394
0,LP_W_W_WP050,4,a,2015,1.5,0,0.25,1413.945375,999.9993,81.38452009105316,97.92309421018216,996.0662611283964,598.6587602475255,0.401340820691049,0.2955412007140682
0,LP_W_MFH_m,4,a,2015,2.5,0,0.0,2356.575625,999.9999775,0.0,0.0,1922.8126125,566.2369649999999,0.433763022259668,0.1840649660882408
0,LP_Ö_Schule_k,4,a,2015,0.1,0,2.25,94.263025,1000.00019675,3.6442277308701274,4.619180066185465,0.0119165,906.7240405853154,0.0932761378126046,0.9998735824571724
0,LP_W_MFH_g,4,a,2015,2.0,0,0.75,1885.2605,1000.0000049999998,207.09310640156693,257.28380175874634,1204.8053416449332,369.7355420021123,0.6302644598465653,0.3609342891102142
0,LP_G0,4,a,2015,0.0,0,0.0,0.0,997.58425,0.0,0.0,-0.0,997.58425,0.0,
0,LP_W_MFH_g_WP075,4,a,2015,0.5,0,2.0,471.315125,999.998975,131.63438286387913,171.63190275974827,94.6508627353506,663.3322326312198,0.3366670874525448,0.7991771158726328
0,LP_W_W_WP050,4,a,2015,0.05,0,0.1,47.13151250000001,999.9993,1.2889592598564945,1.6467557878603871,0.0050875,953.2306715280038,0.046768661210059,0.9998920573575906
0,LP_Ö_Büro_m,4,a,2015,2.25,0,2.5,2120.9180625,999.99997925,312.3412357519338,501.5048789068903,1141.1330805464577,209.37864045141404,0.790621355203979,0.4619626751627715
0,LP_G3,4,a,2015,0.2,0,0.5,188.52605000000003,1006.41775,2.472503780966304,3.3819336883289157,0.0263500000000001,818.8274799073628,0.1863940397440696,0.9998602315170768
0,LP_G6,4,a,2015,1.0,0,0.2,942.63025,1018.281,57.56082443659198,68.70360855776181,458.4657845340931,545.259318655263,0.4645296154447907,0.5136313686791899
0,LP_W_MFH_k_WP050,4,a,2015,2.0,0,0.0,1885.2605,1000.001075,0.0,0.0,1523.8117749999994,638.5523499999999,0.3614483364430384,0.1917234912628788
0,LP_Ö_Schule_k,4,a,2015,2.25,0,0.1,2120.9180625,1000.00019675,33.85427422466588,40.00520972159642,1609.4506830730377,494.683752819968,0.5053163445090413,0.2411537666024108
0,LP_Ö_Büro_m,4,a,2015,0.05,0,0.25,47.13151250000001,999.99997925,0.0,0.0,-0.0,952.86846675,0.047131513477979,1.0
0,LP_L2,4,a,2015,0.15,0,1.75,141.3945375,1011.162,0.0393455301763542,0.0834018863286922,0.0037124999999999,869.8152313561523,0.1397864720429048,0.999973743681576
0,LP_W_MFH_m,4,a,2015,0.2,0,1.75,188.52605000000003,999.9999775,12.72079568602601,16.151764200170593,0.0455125000000001,814.9504085141446,0.1850495731494708,0.9997585877389358
0,LP_W_W_WP025,4,a,2015,0.75,0,1.75,706.9726875,999.9893,229.58607377972743,296.55158017720447,146.20258912081928,506.1847080182964,0.4938098757473741,0.7931990984859378
0,LP_Ö_Schule_g,4,a,2015,1.25,0,0.15,1178.2878125,999.99992825,44.409134940747286,53.01923592608631,700.0940061774352,530.4162229127742,0.469583739029859,0.4058378617257953
0,LP_G1,4,a,2015,0.75,0,0.25,706.9726875,983.74625,52.0611233865484,66.43994296875894,196.20999230056245,487.362374382773,0.5045852785890945,0.7224645367922188
0,LP_G4,4,a,2015,0.0,0,0.15,0.0,997.733,0.0,0.0,-0.0,997.733,0.0,
0,LP_W_MFH_k_WP025,4,a,2015,0.05,0,2.5,47.13151250000001,999.9975,0.0055212469617869,0.0087125,0.0005625,952.8697412530385,0.0471278765666531,0.9999880653098072
0,LP_Ö_Büro_k,4,a,2015,1.75,0,0.05,1649.6029374999998,999.9997444999998,17.3796999196995,20.50716450548516,1226.8604003135706,580.3846718993561,0.4196151798123221,0.2562692679409885
0,LP_L0,4,a,2015,0.05,0,0.5,47.13151250000001,1011.2155,0.0,0.0,-0.0,964.0839875,0.0466087718196566,1.0
0,LP_W_MFH_k_WP025,4,a,2015,0.1,0,1.0,94.263025,999.9975,2.527699484563366,3.2449042302245363,0.008925,906.4606047456612,0.0935371290971616,0.9999053181244714
0,LP_W_W,4,a,2015,1.0,0,2.0,942.63025,1000.007,292.3615721317975,388.8591275917104,264.8022517229967,418.6765571829096,0.5813263735324756,0.7190815256321377
0,LP_W_MFH_g_WP075,4,a,2015,2.0,0,0.2,1885.2605,999.998975,66.45847514166778,79.37424324956699,1479.0754016090946,606.7296447169939,0.3932697333844828,0.215453036007971
0,LP_Ö_Schule_m,4,a,2015,0.0,0,2.5,0.0,1000.0000165,0.0,0.0,-0.0,1000.0000165,0.0,
0,LP_W_MFH_k,4,a,2015,0.25,0,1.75,235.6575625,999.9999625,36.69221958718169,45.09653714146276,0.0619175,772.8086350542811,0.2271913359653939,0.9997372564693314
0,LP_Ö_Schule_k,4,a,2015,1.25,0,1.5,1178.2878125,1000.00019675,191.02134825292683,283.72722482691955,488.45985786040535,402.87811868439815,0.5971219605818562,0.5854494524355395
0,LP_W_EFH_WP025,4,a,2015,2.5,0,0.15,2356.575625,999.9964499999998,54.90038502111747,65.0937706336795,1906.6892396962685,560.3034503088304,0.4396945606068596,0.1909068313068593
0,LP_W_MFH_g_WP075,4,a,2015,0.1,0,0.05,94.263025,999.998975,8.19041533884881,9.805066130439108,9.17838327052576,916.528984062116,0.0834700764947123,0.902630079285852
0,LP_W_MFH_m_WP025,4,a,2015,1.0,0,2.25,942.63025,1000.00095,258.8314489335858,346.2723385943368,257.96218629273056,402.7737759534815,0.5972266066812422,0.7263378866817286
0,LP_W_MFH_m,4,a,2015,0.25,0,0.0,235.6575625,999.9999775,0.0,0.0,34.46663999999999,798.8090550000002,0.2011909270267957,0.8537426949750446
0,LP_WP,4,a,2015,0.5,0,0.25,471.315125,999.9999865,66.15528985145583,79.37727150110466,240.64142375445755,782.5482669041063,0.217451722531492,0.489425628438176
0,LP_W_MFH_k,4,a,2015,0.2,0,0.0,188.52605000000003,999.9999625,0.0,0.0,24.257485000000003,835.7313975,0.1642685711600714,0.871330858520613
0,LP_G4,4,a,2015,2.5,0,0.05,2356.575625,997.733,18.7858276778355,22.176420258292517,1791.760922778594,436.30889035905113,0.5626997499741402,0.2396760351034378
0,LP_W_EFH_WP025,4,a,2015,1.75,0,0.5,1649.6029374999998,999.9964499999998,147.32117226114087,182.0217895973813,1107.6803197458348,492.7744495820752,0.5072238010624185,0.3285170057804683
0,LP_Ö_Büro_k,4,a,2015,1.75,0,0.2,1649.6029374999998,999.9997444999998,61.70543675835034,73.40308537495052,1173.9965376018254,536.0909932184254,0.4639088698102907,0.2883156843906714
0,LP_W_MFH_g_WP025,4,a,2015,1.0,0,1.75,942.63025,999.999975,245.80826145766687,328.9613729577385,271.5477147324766,412.0705512325483,0.5879294384656877,0.7119255246344188
0,LP_Ö_Schule_k,4,a,2015,0.1,0,0.15,94.263025,1000.00019675,3.640732110917288,4.614971185035833,0.0161253811496315,906.7275362052684,0.0932726421933394,0.9998289320637692
0,LP_W_MFH_m_WP050,4,a,2015,0.05,0,2.25,47.13151250000001,999.999775,0.0517171178569539,0.0805375,0.001125,952.8982078821432,0.0471015777157117,0.9999761306196144
0,LP_W_MFH_m_WP050,4,a,2015,2.25,0,1.75,2120.9180625,999.999775,270.4538105754432,402.50354734146106,1344.7206816112378,355.85213087725583,0.6441477890559967,0.3659723563171654
0,LP_W_MFH_g_WP075,4,a,2015,0.1,0,0.2,94.263025,999.998975,14.976161943226778,18.25459058312228,0.7366057007303345,909.7509843406258,0.0902480831636594,0.9921856348156624
0,LP_G_G,4,a,2015,2.0,0,1.75,1885.2605,1000.0000229999998,318.838472295591,472.1802676903814,949.0827236716416,217.16404206643205,0.7828359629283407,0.4965774100334454
0,LP_G2,4,a,2015,0.75,0,0.2,706.9726875,1005.842,53.338334338392215,63.708710236455865,268.4632659094653,577.702954307529,0.4256523844624414,0.6202635962376336
0,LP_G5,4,a,2015,0.2,0,0.25,188.52605000000003,995.44725,8.400557194434018,10.87395722472825,1.7178862756039508,811.1124863058982,0.1851778320690542,0.9908878042286254
0,LP_G5,4,a,2015,1.5,0,0.2,1413.945375,995.44725,62.12638661122824,74.38459219568277,918.6819704330044,512.4420510174589,0.4852142581965454,0.3502705361351005
0,LP_G_MV,4,a,2015,1.5,0,0.15,1413.945375,999.9999935,47.67876808280319,56.711719414786,846.8136000155608,441.90116984754366,0.5580988272800987,0.4010987871327343
0,LP_W_MFH_m,4,a,2015,2.5,0,0.05,2356.575625,999.9999775,19.332170668889027,22.814089180170143,1899.99852331983,546.9047943311109,0.4530951933635309,0.1937460002711222
0,LP_G1,4,a,2015,1.25,0,0.2,1178.2878125,983.74625,59.46176719567834,73.4452542708701,553.2652716686846,372.7071962438764,0.6211348239000897,0.5304498053876929
0,LP_Ö_Büro_k,4,a,2015,1.75,0,1.25,1649.6029374999998,999.9997444999998,246.9872106574091,340.4353076867192,906.9584456027357,350.80334963204587,0.6491965607376753,0.4501959077635701
0,LP_L2,4,a,2015,1.5,0,0.0,1413.945375,1011.162,0.0,0.0,960.917875,558.1345,0.4480266267917505,0.3203995769638555
0,LP_G6,4,a,2015,1.75,0,0.05,1649.6029374999998,1018.281,19.081222758840525,22.5272443867383,1155.9622635664416,528.086347694339,0.4813942834106312,0.2992481782808163
0,LP_G3,4,a,2015,1.0,0,0.75,942.63025,1006.41775,163.69939285901236,208.6031875036007,337.7408347236744,446.4321293682628,0.5564146902533638,0.6417038019693572
0,LP_G3,4,a,2015,0.75,0,2.5,706.9726875,1006.41775,238.10547649734863,303.21785868666643,37.99817868165002,402.5556233709678,0.6000114034445758,0.9462522677983228
0,LP_W_MFH_k_WP050,4,a,2015,0.1,0,0.0,94.263025,1000.001075,0.0,0.0,9.03035,914.7684,0.0852325833749728,0.9042005070386824
0,LP_W_EFH_WP050,4,a,2015,0.2,0,2.25,188.52605000000003,1000.0043,41.234850727673845,50.41279034442903,0.0493250000000001,820.7055146167551,0.179298014401783,0.9997383650694426
0,LP_W_EFH_WP050,4,a,2015,0.1,0,0.15,94.263025,1000.0043,8.260591703162557,10.243768982051758,0.3800639692717202,908.1045162481608,0.0918993885844682,0.99596804824297
0,LP_G2,4,a,2015,2.25,0,0.25,2120.9180625,1005.842,81.21252433123102,96.81383777393674,1541.3995608009382,441.9248117436437,0.5606419181704048,0.273239457924161
0,LP_G5,4,a,2015,0.2,0,1.5,188.52605000000003,995.44725,9.805637202329562,12.551389225083671,0.0368000000000001,809.703752022754,0.1865930093003381,0.9998048015115152
0,LP_Ö_Schule_g,4,a,2015,0.05,0,0.1,47.13151250000001,999.99992825,0.5247439695240534,0.6619927135222172,0.00222225,953.007886743998,0.046992044877681,0.9999528500172788
0,LP_G6,4,a,2015,1.5,0,2.5,1413.945375,1018.281,316.579502666437,447.7326203097016,509.2699409873656,244.75868363063012,0.7596354212337949,0.6398234684367735
0,LP_W_MFH_k_WP050,4,a,2015,0.75,0,2.5,706.9726875,1000.001075,194.7005329144332,258.0938730805153,171.72873558908233,528.1504632551645,0.4718501045059732,0.7570928288667695
0,LP_G1,4,a,2015,2.0,0,0.1,1885.2605,983.74625,35.54544887737747,42.2532387371333,1214.5177454616644,319.7112853214205,0.675006349125681,0.3557825321955961
0,LP_W_MFH_k_WP025,4,a,2015,2.0,0,0.75,1885.2605,999.9975,202.43360934818924,256.6497499458974,1239.041183499272,407.9943240969797,0.59200465591466,0.3427745483983397
0,LP_G2,4,a,2015,2.25,0,0.2,2120.9180625,1005.842,66.36758888727039,78.93566430754478,1559.2466867625412,456.73869968281593,0.545914070318384,0.2648246463021759
0,LP_G_G,4,a,2015,1.75,0,0.05,1649.6029374999998,1000.0000229999998,18.26564232191941,21.56512000879029,1174.8234166306218,528.5199798174926,0.4714800323384665,0.2878144249602963
0,LP_G1,4,a,2015,0.5,0,1.75,471.315125,983.74625,68.55298498134175,93.09072429339008,35.1373330573383,572.1061973693866,0.4184412927933534,0.9254483228024174
0,LP_W_MFH_m,4,a,2015,0.25,0,1.5,235.6575625,999.9999775,27.644355162069584,34.433248695245894,0.0645675,771.1958760331763,0.228804106614916,0.9997260113390164
0,LP_G_MV,4,a,2015,0.2,0,0.25,188.52605000000003,999.9999935,10.67927522497207,13.445854458884764,3.1562475977232998,817.3967703316359,0.182603224355285,0.9832582945554564
0,LP_W_MFH_g_WP025,4,a,2015,1.25,0,0.15,1178.2878125,999.999975,46.90649146232849,55.72708961939215,760.7441238062656,591.2768844633292,0.4087231007547482,0.3543647691711437
0,LP_G_MV,4,a,2015,0.75,0,2.0,706.9726875,999.9999935,169.38576234214065,227.63616801042247,64.4835479613961,415.7612596296779,0.5842387376678738,0.9087891949695778
0,LP_G3,4,a,2015,0.0,0,0.0,0.0,1006.41775,0.0,0.0,-0.0,1006.41775,0.0,
0,LP_G2,4,a,2015,0.75,0,1.5,706.9726875,1005.842,211.4520640230108,268.3448533043251,63.85565658918555,419.6177583704999,0.5828194106325845,0.9096773358883324
0,LP_G1,4,a,2015,2.5,0,0.05,2356.575625,983.74625,18.904242629340363,22.27036210651186,1673.9166989483922,304.45344342556336,0.6905162856523587,0.2896825880780328
0,LP_G0,4,a,2015,2.5,0,0.0,2356.575625,997.58425,0.0,0.0,1802.584375,443.593,0.5553327952000044,0.2350831622473392
0,LP_G5,4,a,2015,0.5,0,1.0,471.315125,995.44725,112.41578385984243,144.20394712371024,25.818429829871626,581.7387180937394,0.4156006578010644,0.9452204513278212
0,LP_WP,4,a,2015,0.1,0,1.25,94.263025,999.9999865,42.77785102744905,50.9852299383153,6.907170061684706,920.851510472551,0.0791484770959535,0.9267245024050024
0,LP_W_MFH_g_WP025,4,a,2015,1.25,0,1.0,1178.2878125,999.999975,213.03335354547812,283.0588665138382,533.4597255945305,425.19740106289055,0.5748025883071741,0.5472585560715622
0,LP_G6,4,a,2015,0.5,0,0.15,471.315125,1018.281,36.67848335662544,43.76006587721853,95.26041844463394,649.307875965227,0.3623490215714257,0.7978838076867701
0,LP_L2,4,a,2015,1.75,0,2.5,1649.6029374999998,1011.162,328.54418722548576,484.14152119506775,698.1018212952761,215.2582177648579,0.7871179714379517,0.5768061480581135
0,LP_W_MFH_g_WP075,4,a,2015,2.0,0,1.5,1885.2605,999.998975,207.84109273385948,291.84951909389923,1266.5648909502245,465.3117923102643,0.5346877307446597,0.32817512967029
0,LP_W_EFH_WP025,4,a,2015,0.05,0,2.0,47.13151250000001,999.9964499999998,0.0624476602921164,0.084225,0.00055,952.8872648397077,0.0471093523984931,0.999988330525145
0,LP_W_W_WP075,4,a,2015,0.0,0,0.2,0.0,999.999575,0.0,0.0,-0.0,999.999575,0.0,
0,LP_W_MFH_g_WP050,4,a,2015,0.1,0,1.0,94.263025,1000.0001499999998,3.524471032179835,4.5266279009945904,0.01205,906.7513318688148,0.0932488041438643,0.9998721662072696
0,LP_G6,4,a,2015,2.5,0,1.25,2356.575625,1018.281,301.87362108946854,401.8464819126805,1454.9226078949887,216.6008437182006,0.7872877489433657,0.3826115349491537
0,LP_G2,4,a,2015,0.1,0,1.5,94.263025,1005.842,0.0018459923386792,0.0024499999999999,-0.0,911.5795790076612,0.0937149383226576,1.0
0,LP_G_MH,4,a,2015,1.5,0,2.5,1413.945375,1000.0001844999998,232.59759480795975,354.24607957795206,502.922908940305,210.62620321029743,0.7893738356502299,0.6443123490960144
0,LP_Ö_Büro_m,4,a,2015,0.15,0,0.75,141.3945375,999.99997925,2.3112683832843737,3.0220022098941417,0.0098089999999999,859.3259845766099,0.1406739975923755,0.9999306267400888
0,LP_Ö_Büro_k,4,a,2015,0.5,0,0.05,471.315125,999.9997444999998,13.858685239500735,16.390395900610535,179.07317537313355,710.2895055342433,0.2897103129867415,0.6200563786847844
0,LP_W_MFH_g_WP050,4,a,2015,1.5,0,0.2,1413.945375,1000.0001499999998,62.83783406808294,74.82684061405641,995.0564590972348,593.1002406432083,0.4068998483218143,0.296255374011719
0,LP_G_MV,4,a,2015,1.25,0,0.25,1178.2878125,999.9999935,72.41219689342982,87.50919753173312,603.3198649862552,440.12904662455855,0.5598709505146026,0.4879690186167862
0,LP_W_EFH_WP075,4,a,2015,0.15,0,1.0,141.3945375,1000.006775,39.02090172221549,47.65697931544394,0.0564999999999999,867.3048150932285,0.1327010608570842,0.9996004088913264
0,LP_W_MFH_m_WP025,4,a,2015,1.0,0,1.5,942.63025,1000.00095,237.28552912015027,318.1521062846922,286.06319416128025,424.30047132582223,0.5756999317592425,0.6965266135249955
0,LP_Ö_Büro_m,4,a,2015,1.25,0,0.1,1178.2878125,999.99997925,33.43224061195971,39.56324996004339,714.8126491613604,542.6558252594441,0.4573441634804473,0.393346310147496
0,LP_W_MFH_m_WP075,4,a,2015,0.25,0,0.25,235.6575625,1000.0004250000002,41.44296668454523,51.58475919970481,44.96160129808454,819.4462563132442,0.1805540919512668,0.8092078997121744
0,LP_G3,4,a,2015,0.2,0,0.2,188.52605000000003,1006.41775,2.471355878513076,3.3806823826570245,0.0276013056718903,818.828627809816,0.1863928991615897,0.9998535942079524
0,LP_G3,4,a,2015,1.75,0,0.0,1649.6029374999998,1006.41775,0.0,0.0,1202.49825,559.3130625,0.4442535790927773,0.2710377614734333
0,LP_G4,4,a,2015,0.15,0,0.2,141.3945375,997.733,2.4277487650328857,3.068996000452769,0.031538543817681,857.0112482792375,0.1410414927849058,0.99977694651876
0,LP_W_MFH_m_WP050,4,a,2015,1.5,0,0.05,1413.945375,999.999775,18.701797020779185,22.06003707488588,1049.4711284797802,638.8837685338867,0.3611160877172329,0.2577710942476967
0,LP_G4,4,a,2015,0.05,0,0.2,47.13151250000001,997.733,0.0,0.0,-0.0,950.6014875,0.0472386024116672,1.0
0,LP_W_EFH_WP075,4,a,2015,1.25,0,0.2,1178.2878125,1000.006775,63.79151011064887,76.836762534504,818.3434929488745,653.1077078727297,0.3468967169020133,0.305480813543699
0,LP_Ö_Büro_k,4,a,2015,1.5,0,0.15,1413.945375,999.9997444999998,46.20579848108267,54.84588656273851,970.265924543158,564.9603821248139,0.4350394735277714,0.3137882539888374
0,LP_W_MFH_k_WP050,4,a,2015,0.1,0,2.5,94.263025,1000.001075,7.339678339306741,9.025560363249202,0.01385,907.4377820239424,0.0925631934706245,0.9998530707029613
0,LP_L1,4,a,2015,0.75,0,0.0,706.9726875,1011.16925,0.0,0.0,368.3393125,672.5358749999999,0.3348928727806943,0.4789907460180348
0,LP_Ö_Schule_k,4,a,2015,0.75,0,0.5,706.9726875,1000.00019675,97.9270615086254,125.62512336402158,243.06293121987576,563.788502325272,0.436211608600094,0.6561919073855654
0,LP_G0,4,a,2015,0.15,0,0.1,141.3945375,997.58425,1.588874029442782,1.9763922516182504,0.2566636586642063,856.8338943808399,0.1410911966775339,0.9981847696297024
0,LP_Ö_Schule_m,4,a,2015,0.25,0,0.2,235.6575625,1000.0000165,19.056047374437195,23.77957533939937,16.216521041526143,785.2825030064884,0.2147175099506726,0.9311860783524564
0,LP_W_MFH_m_WP025,4,a,2015,0.75,0,0.75,706.9726875,1000.00095,146.88441085874533,189.5750824642315,206.65382152897436,542.3727556344605,0.4576277596191678,0.7076919304199084
0,LP_Ö_Schule_g,4,a,2015,0.25,0,0.1,235.6575625,999.99992825,11.316648386148245,13.687327303380062,40.126585050659656,806.8396297178915,0.1931603123913608,0.8297250271751425
0,LP_Ö_Büro_m,4,a,2015,0.05,0,1.75,47.13151250000001,999.99997925,0.0,0.0,-0.0,952.86846675,0.047131513477979,1.0
0,LP_W_MFH_m_WP075,4,a,2015,0.0,0,1.25,0.0,1000.0004250000002,0.0,0.0,-0.0,1000.0004250000002,0.0,
0,LP_G6,4,a,2015,2.0,0,2.0,1885.2605,1018.281,321.0422068309861,484.8442758051908,917.9228322660164,214.74540124022124,0.7891098810247651,0.5131055722718338
0,LP_W_MFH_k_WP025,4,a,2015,0.5,0,0.25,471.315125,999.9975,58.2478019493755,70.49391114086227,139.51913985625075,680.4476240477375,0.3195506748289496,0.7039790737539968
0,LP_W_EFH_WP075,4,a,2015,0.2,0,0.25,188.52605000000003,1000.006775,38.16377653202242,47.27121081009799,25.679482044960128,846.2676413230356,0.1537380921013904,0.863788149993276
0,LP_W_MFH_m_WP025,4,a,2015,0.2,0,0.1,188.52605000000003,1000.00095,13.576217245128674,16.33630036217015,7.699519272168151,821.9345023892096,0.1780662784478258,0.959159387935152
0,LP_W_EFH_WP050,4,a,2015,1.75,0,0.2,1649.6029374999998,1000.0043,67.25528361774633,80.35221249003219,1228.1691456665535,591.6674370388394,0.4083351071202,0.2554758980195172
0,LP_G6,4,a,2015,2.5,0,0.0,2356.575625,1018.281,0.0,0.0,1856.742625,518.448,0.4908595957304516,0.2121014045539065
0,LP_W_MFH_g,4,a,2015,0.1,0,0.15,94.263025,1000.0000049999998,0.0402580952813365,0.070225,0.00149,905.7684369047188,0.0942315676241231,0.999984193165878
0,LP_G6,4,a,2015,0.5,0,2.0,471.315125,1018.281,111.8145521900417,138.83163661080627,0.2178749999999999,574.2008344207646,0.4361076810617456,0.9995377296665368
0,LP_L2,4,a,2015,0.1,0,0.75,94.263025,1011.162,0.0,0.0,-0.0,916.898975,0.093222475725947,1.0
0,LP_W_W_WP075,4,a,2015,2.25,0,1.5,2120.9180625,999.999575,226.12856539405448,308.41584499372027,1483.418505367042,444.7872974667076,0.5552125134986106,0.3005771738213758
0,LP_G4,4,a,2015,1.75,0,0.0,1649.6029374999998,997.733,0.0,0.0,1138.8529999999998,486.9830625,0.5119104384639979,0.3096199248250914
0,LP_W_W,4,a,2015,2.5,0,0.25,2356.575625,1000.007,91.28728892882144,109.4704832373624,1874.952872353771,536.5674416623118,0.4634363142834882,0.2043739855139293
